source,hyp,id,score
postižení,postiženje,5214,-3.86141
postižený,postiženy,5215,-3.21119
postižených,postiženych,5216,-3.51452
postupu,postupu,5220,-3.54293
potopeny,potopjeny,5232,-3.673
poté,pote,5243,-3.4313
potřeb,potrjeb,5248,-3.48071
potřeba,potrjeba,5249,-3.53788
potřebovala,potrjebowala,5253,-3.57778
potřebovat,potrjebowat,5254,-3.5214
potřebu,potrjebu,5255,-3.34442
potřebě,potrjebje,5260,-3.89448
považovat,powažowat,5285,-3.8004
považován,powažowanje,5286,-3.88086
považována,powažowana,5287,-3.52315
povodní,powodnje,5293,-3.44264
povolená,powolena,5294,-3.00153
povrch,powjerch,5295,-3.33108
pověsti,powěsći,5301,-3.53247
pozdní,pozdnje,5305,-3.30606
pozici,pozici,5311,-3.89802
poznají,poznaja,5315,-3.28078
pozorovatelé,pozorowatelej,5323,-3.967
pozorování,pozorowanje,5324,-3.21657
počet,počeć,5328,-3.62784
pořad,porad,5343,-3.03759
pořadech,poradech,5344,-3.73429
pořadu,poradu,5345,-3.76921
pořádali,poradali,5348,-3.76104
požadoval,požadowal,5359,-3.40653
požadovanému,požadowanjemu,5360,-3.37887
požádal,požadal,5362,-3.76235
požár,požar,5363,-3.59911
požáry,požary,5364,-3.84933
pracoval,pracowal,5368,-3.4676
pracuje,pracuje,5373,-3.17879
pradávné,pradawne,5379,-3.48838
primáty,primaty,5417,-3.94069
prkno,prokno,5423,-3.10521
probdí,probdźi,5425,-3.70683
problém,problem,5428,-3.83165
probuzena,probudźena,5434,-3.7221
probíhají,proběhaja,5436,-3.35149
procedur,procedur,5441,-3.63641
procent,procent,5442,-3.91122
proces,proces,5444,-3.13754
procesy,procesy,5447,-3.50495
procházeli,prochazeli,5450,-3.9149
prochází,prochazi,5453,-3.58447
prodávané,prodawanje,5462,-3.15533
profesor,profesor,5467,-3.32631
prohlídky,prohlědki,5478,-3.9815
prohrál,prohral,5479,-3.50075
projektu,projektu,5483,-3.58956
projev,projewje,5484,-3.14256
projevy,projewy,5487,-3.61962
projít,projić,5489,-3.22539
promíchejte,promichajće,5493,-3.70646
promítají,promitaja,5494,-3.69992
propukne,propukne,5503,-3.78035
prosazování,prosazowanje,5506,-3.4243
prosbou,prosboju,5507,-3.64484
prosinci,prosinci,5508,-3.7499
prosklené,proskelene,5509,-3.83957
proslulé,prosłulej,5511,-3.83757
prostředkem,prostředka,5518,-3.91956
prostředky,prostředki,5519,-3.99493
protesty,protesty,5528,-3.22115
protkány,protkany,5534,-3.94169
protržení,protrženje,5540,-3.66005
prošly,prošły,5558,-3.97305
pruhy,pruhi,5562,-3.11416
prvek,prwak,5563,-3.17939
první,prěni,5566,-3.40528
prvního,prěniho,5567,-3.24226
prvé,prwa,5572,-3.94404
průběhu,proběhu,5583,-3.97804
průhledné,próhledny,5584,-3.53396
psaný,posany,5594,-3.47926
publikaci,publikaci,5605,-3.83783
publikován,publikowanje,5608,-3.09669
publikum,publikum,5609,-3.29405
pásem,pasym,5624,-3.32483
pátek,patak,5625,-3.73878
pátou,patoju,5626,-3.31417
pátém,patym,5630,-3.78533
píseň,pěseń,5635,-3.07888
písmenem,pismjenjem,5638,-3.83712
písčin,pěsčin,5641,-3.64415
píše,piše,5643,-3.40008
pódia,podźija,5646,-3.38618
pólu,polu,5650,-3.12779
pěny,pjeny,5653,-3.08606
pěstouny,pěstony,5655,-3.47057
pět,pjeć,5656,-3.15295
předměstí,předeměsta,5684,-3.87405
předmět,předeměć,5685,-3.29447
předpisy,předepisy,5692,-3.87494
představeny,předestawjeny,5700,-3.7844
představil,předestawił,5702,-3.12773
představila,předestawiła,5703,-3.79803
představovala,předestawowala,5705,-3.57935
představovalo,předestawowało,5706,-3.72653
představu,předestawu,5708,-3.7387
představuje,předestawuje,5709,-3.30345
předáváním,předawanim,5715,-3.56563
přehled,přehled,5718,-3.6009
přejelo,přejelo,5724,-3.0969
přejít,přejić,5725,-3.95105
překonat,překonat,5726,-3.50341
přeměnu,přemjenu,5736,-3.23001
přenosný,přenosny,5739,-3.29854
přenosnými,přenosnymi,5740,-3.90296
přenášení,přenašenje,5742,-3.93037
přenášet,přenašet,5743,-3.63562
přepravní,přeprawne,5748,-3.87577
přepravoval,přeprawowal,5749,-3.59365
přepravy,přeprawy,5751,-3.31025
přeskakovali,přeskakowali,5757,-3.21243
přestože,přestože,5769,-3.29738
převzal,přewza,5782,-3.48198
převzala,přewzala,5783,-3.19527
přežili,předźili,5789,-3.89027
přicházíte,přichaziće,5795,-3.26337
přidáním,přidźanim,5800,-3.25167
přidávají,přidawaja,5801,-3.44275
přidělováním,přidźelowanim,5803,-3.36805
přijde,přijdźe,5810,-3.74789
přijímají,přijimaja,5815,-3.4505
přijímejte,přijimajće,5816,-3.67871
přijímány,přijimany,5817,-3.40092
přinejmenším,přinjemjeńšim,5825,-3.82832
přinesete,přinjeseće,5826,-3.66934
přinesly,přinjesły,5828,-3.27475
přinutil,přinutił,5829,-3.91258
připojeny,připojeny,5838,-3.20128
připojení,připojenje,5839,-3.88791
připojit,připojić,5840,-3.76687
připomínají,připominaja,5841,-3.96875
přirozený,přirozeny,5846,-3.54065
přistávací,přistawaci,5849,-3.61158
přátelské,přećelskeje,5865,-3.09304
příběh,přiběh,5868,-3.68311
přídavné,přidawne,5872,-3.63707
příjmení,přimjenje,5876,-3.32004
příkladům,přikładom,5879,-3.91349
příkrém,přikrem,5880,-3.91178
přílivovými,přiliwowymi,5884,-3.26649
případech,připadech,5888,-3.07113
případně,připadnje,5889,-3.68475
případě,připadźe,5891,-3.92356
přípravek,připrawka,5893,-3.29225
přírodní,přirodnje,5896,-3.98589
přírodních,přirodnich,5897,-3.3693
přírodního,přirodnjeho,5898,-3.67492
přírody,přirody,5900,-3.24214
přísadami,přisadami,5902,-3.74547
přísným,přisnym,5909,-3.35871
přístupu,přistupu,5917,-3.44975
přítelem,přitelem,5918,-3.49245
přítomen,přitomon,5920,-3.24706
přítomností,přitomnosći,5924,-3.60722
příznivých,přizniwych,5926,-3.7099
příznivými,přizniwymi,5927,-3.84767
příčin,přičin,5928,-3.17222
příčinu,přičinu,5929,-3.33025
rabování,rabowanje,5942,-3.62525
rachis,rachis,5943,-3.09031
radarech,radarach,5944,-3.70393
radil,radił,5946,-3.14452
radě,radźe,5950,-3.73734
rakovinu,rakowinu,5959,-3.71916
rangerů,rangero,5962,-3.51993
raněných,ranjenych,5964,-3.21101
reakci,reakci,5970,-3.94026
reaktory,reaktory,5972,-3.46761
regionu,regionu,5976,-3.51573
repatriovat,repatriowat,5989,-3.93035
republikanismu,republikanismu,5994,-3.9628
republiku,republiku,5996,-3.57629
rizika,rizika,6011,-3.29107
roce,roca,6013,-3.22636
rodu,rodu,6025,-3.36068
roky,roki,6028,-3.62418
romantické,romantiskeje,6031,-3.29966
románských,romanskich,6033,-3.33405
rostou,rostoju,6038,-3.06247
rotace,rotace,6039,-3.95087
rovnoběžných,rownoběžnych,6042,-3.80402
rozhodla,rozhodla,6060,-3.73537
rozhodne,rozhodne,6061,-3.78183
rozpadu,rozpadu,6077,-3.74739
rr,rjer,6101,-3.41297
rukopisu,rukopisu,6108,-3.27518
rukopisy,rukopisy,6109,-3.7898
rukou,rukoju,6110,-3.15463
rušena,rjena,6115,-3.33374
ryb,ryb,6120,-3.55199
rychle,rychle,6125,-3.48229
rychlost,rychlosć,6127,-3.24504
rychlosti,rychlosći,6128,-3.87384
rytin,ryćin,6135,-3.44248
rádi,radźi,6141,-3.31077
rádia,radźija,6142,-3.59346
rádio,radio,6143,-3.85914
růst,rosć,6148,-3.20738
safari,safari,6157,-3.18691
sahají,sahaja,6158,-3.94812
samicemi,samicami,6162,-3.72989
samostatnost,samostatnosć,6166,-3.58386
samostatnými,samostatnymi,6169,-3.32456
samotné,samotny,6170,-3.47575
samotného,samotneho,6171,-3.63551
samé,samje,6178,-3.28489
sankce,sankcija,6179,-3.96582
satelit,satelić,6180,-3.50442
savaně,sawanje,6184,-3.61695
sbor,sbor,6188,-3.12204
science,scijanca,6203,-3.98262
sebou,seboju,6216,-3.99871
sedla,sedla,6218,-3.01191
sedmi,sedemi,6220,-3.86785
sedí,sedźi,6224,-3.4437
sedě,sedźe,6225,-3.91869
selhala,sehłała,6229,-3.55076
seriálech,serialach,6237,-3.40441
seriálu,serialu,6238,-3.41548
sester,sester,6239,-3.46598
sestrám,sotram,6243,-3.65186
setu,setu,6249,-3.76547
severně,sewjerne,6255,-3.40346
severovýchodě,sewjerowychodźe,6258,-3.88075
seznam,seznam,6263,-3.10312
sezony,sezony,6264,-3.05239
silami,silami,6278,-3.25101
skenery,skenjery,6303,-3.25956
skládá,składa,6309,-3.79317
skočili,skočili,6316,-3.50755
skrytá,skrita,6319,-3.94559
skupin,skupin,6324,-3.14958
skupinu,skupinu,6329,-3.30761
skupině,skupinje,6332,-3.75298
skutky,skutki,6338,-3.19705
skákat,skakat,6342,-3.34164
skýtají,skitaja,6344,-3.74472
slabou,słaboju,6348,-3.88727
slavností,slawnosći,6354,-3.9736
sledovat,sledowat,6355,-3.1588
sledování,sledowanje,6356,-3.88916
sleduje,sleduje,6357,-3.22975
slevy,slewy,6360,-3.33758
slitiny,slitiny,6363,-3.31739
sloužil,słužił,6367,-3.6452
sloužit,słužić,6369,-3.42916
sloužících,słužicich,6371,-3.94305
sloveso,słowjeso,6375,-3.28812
slovesy,słowjesy,6376,-3.16796
slunce,słónco,6384,-3.82335
sluncem,słóncom,6385,-3.4631
služba,słužba,6387,-3.57976
služeb,słužeb,6390,-3.26408
slyšení,słyšenje,6391,-3.54176
slyšet,słyšet,6392,-3.20579
slyšíte,słyšiće,6393,-3.07804
slzným,sylznym,6394,-3.79091
smetany,smetany,6399,-3.2309
smrti,smjerći,6409,-3.47263
směnu,smjenu,6420,-3.8953
směrech,směrach,6421,-3.83608
směrem,směrjem,6422,-3.81973
směru,smjeru,6423,-3.94706
směs,směs,6424,-3.32308
snadné,snadny,6432,-3.83283
snah,snah,6435,-3.94401
snem,snjem,6442,-3.3514
sníh,sněh,6448,-3.11742
snědku,snědku,6456,-3.7062
sněhem,sněham,6457,-3.50251
sněhu,sněhu,6459,-3.37591
soby,soby,6462,-3.66323
sobě,sobje,6463,-3.8151
sochy,sochi,6466,-3.80355
souboru,suboru,6476,-3.74205
soubory,subory,6477,-3.45314
soudem,sudźem,6478,-3.47966
soudní,sudnje,6479,-3.98871
soudu,soud,6480,-3.70901
souhlas,suhłas,6482,-3.96387
soustava,sustawa,6496,-3.55513
sovětské,sowětiskeje,6516,-3.55734
spaní,spanje,6520,-3.78911
spektra,spektra,6526,-3.06843
spolu,spolu,6553,-3.44912
sponka,sponka,6561,-3.44472
spor,spor,6562,-3.11769
správným,prawnym,6581,-3.86349
spíš,spiš,6588,-3.76587
spíše,spiše,6589,-3.76198
standardní,standardnje,6610,-3.01492
startupu,startupu,6629,-3.92409
stavbu,stawjebu,6639,-3.47125
stavěly,stawěły,6642,-3.95981
stavěny,stawjeny,6643,-3.26533
stačí,stači,6646,-3.62104
stejný,stajny,6651,-3.58655
stejným,stajnym,6652,-3.88343
stojí,stoja,6658,-3.0866
století,stoleći,6659,-3.7842
stopě,stopje,6664,-3.5341
stranou,stranu,6674,-3.00655
stravitelná,strawitelnja,6681,-3.81522
stránku,stranku,6693,-3.38925
stránky,strany,6694,-3.29022
stráže,stróže,6697,-3.46779
studenta,studźenta,6698,-3.47075
studenti,studźenti,6699,-3.48356
studio,studźio,6706,-3.87893
stydět,stydźěć,6711,-3.0293
styku,styku,6712,-3.93236
styl,styl,6713,-3.69506
stylu,stylu,6715,-3.99944
státech,statach,6723,-3.4573
státního,statnjeho,6725,-3.62463
států,stato,6729,-3.35577
stíněna,sćinina,6733,-3.68356
stěn,ston,6736,-3.59314
stěny,sćeny,6737,-3.68297
střechami,strachami,6739,-3.9477
středisko,středźisko,6741,-3.04305
středu,středu,6751,-3.08872
střih,střihi,6756,-3.31397
substantivizované,substantiwizowanje,6763,-3.10799
suché,suche,6767,-3.42546
sultán,sultan,6770,-3.32296
svatého,swateho,6776,-3.20895
svrchovanost,swrchowanosć,6780,-3.47958
své,swě,6785,-3.17029
svém,swěm,6787,-3.14417
svému,swemu,6788,-3.13383
svědci,swědci,6793,-3.52077
svědčil,swědčił,6796,-3.85979
systém,system,6814,-3.52305
systémy,systemy,6816,-3.9295
sídla,sydla,6822,-3.34943
síla,syla,6823,-3.19011
síť,sić,6827,-3.70775
tahat,tahat,6835,-3.10546
tajemnice,tajemnica,6836,-3.65024
také,takeje,6844,-3.8615
technik,technik,6857,-3.75691
televize,telewize,6879,-3.47652
televizní,telewizna,6880,-3.55341
televiznímu,telewiznimu,6881,-3.59094
temnou,temnu,6882,-3.57786
temné,temne,6884,-3.79008
teologická,teologiska,6893,-3.48906
teritoria,teritorina,6908,-3.09189
test,test,6915,-3.16467
testu,testu,6917,-3.71498
teď,tedź,6923,-3.06439
tichosti,tichosći,6927,-3.28915
tiskové,tiskowy,6932,-3.68883
tiskového,tiskoweho,6933,-3.40419
titanu,titanu,6940,-3.30165
tiše,tiše,6942,-3.06835
tkanina,tanina,6945,-3.0904
tlachání,tlachanje,6946,-3.67099
tokem,toka,6955,-3.90081
toky,toki,6957,-3.69835
tomto,tomto,6960,-3.30909
topologii,topologiski,6965,-3.12928
totiž,totiž,6967,-3.84753
totožnost,totožnosć,6969,-3.58529
toulala,tulala,6972,-3.6131
tradic,tradic,6977,-3.43366
trasu,trasu,6988,-3.63263
trasy,trasy,6989,-3.57615
trauma,trama,6991,-3.38485
trochu,trochu,7005,-3.36491
trofej,trofej,7006,-3.92257
tropech,tropach,7008,-3.51692
trvalé,terwalej,7015,-3.759
trávicí,trawica,7018,-3.76156
trůnu,trónu,7021,-3.79524
turistickou,turistiske,7028,-3.96001
turisté,turiste,7034,-3.54832
turistů,turisto,7035,-3.0454
tuňák,tunjak,7040,-3.69026
tvaru,twaru,7043,-3.20693
tváře,twarje,7051,-3.97346
tyto,tito,7060,-3.59126
tábora,tabora,7063,-3.31574
témata,temata,7071,-3.62811
této,teto,7075,-3.21317
tím,tim,7076,-3.17565
túry,tury,7078,-3.56964
týdnu,tydnu,7082,-3.75618
týmem,tymjem,7088,-3.33237
týmová,tymowa,7089,-3.1127
týmový,tymowy,7090,-3.5593
týrání,tyranje,7094,-3.42507
těch,ćěch,7096,-3.38299
těle,tele,7099,-3.01362
tělo,ćěło,7100,-3.52482
těm,tym,7101,-3.22245
těžký,ćežki,7110,-3.68015
třeba,trjeba,7112,-3.97267
třech,třech,7113,-3.84822
tření,třenje,7115,-3.80936
tří,tři,7129,-3.30604
třídy,třidy,7133,-3.8086
u,u,7135,-3.08727
udělala,udźelala,7152,-3.93411
udělat,udźelat,7153,-3.84342
uhlík,wuhlik,7157,-3.13152
ulice,ulica,7177,-3.71392
umožnil,móžnił,7181,-3.693
umí,mi,7188,-3.81605
unikl,unikł,7201,-3.75667
učinila,činiła,7292,-3.35912
učit,čić,7293,-3.81899
už,už,7298,-3.76424
vajíčka,wajička,7304,-3.20391
varianta,warianta,7312,-3.63204
varování,warowanje,7313,-3.46528
varováním,warowanim,7314,-3.87439
vařit,warit,7320,-3.87581
vaší,waši,7323,-3.76233
vedení,wjedenje,7328,-3.23516
vedením,wjedźenim,7329,-3.24496
vedl,wjedl,7330,-3.6012
vedle,wjedla,7332,-3.36173
vejce,wjejca,7339,-3.10832
velký,wjelki,7352,-3.25917
velkých,wjelkich,7353,-3.33546
velmi,wjelmi,7355,-3.52347
vesnici,wjesnici,7366,-3.5357
večer,wječor,7368,-3.27343
večeře,wječerje,7369,-3.92936
vhodnou,wjehodno,7378,-3.85572
video,widźeo,7380,-3.22669
vidíme,widźimje,7386,-3.13578
vidění,widźenje,7388,-3.954
viru,wiru,7395,-3.68389
viry,wiry,7397,-3.39497
vlaková,wołakowa,7405,-3.3747
vliv,wliw,7414,-3.26243
vlk,wjelk,7416,-3.12923
vložili,wołožili,7420,-3.67004
vloží,wołoži,7421,-3.79657
vlád,woład,7422,-3.36974
vládních,woładnich,7428,-3.57273
vlády,wołady,7431,-3.64831
vodou,wodoju,7447,-3.08763
vodovodu,wodowodu,7448,-3.99852
vojenství,wojenosće,7457,-3.52899
vojsk,wojsk,7458,-3.54028
vojáci,wojaci,7460,-3.40306
volbou,wołboju,7465,-3.45576
volbám,wołbam,7467,-3.28949
voličů,woličo,7476,-3.36538
volně,wolnje,7481,-3.16767
vozidel,wozidźel,7483,-3.38329
vozidla,wozidla,7484,-3.70006
vozovkách,wozowkach,7491,-3.05062
vozíku,woziku,7495,-3.9591
vozů,wozo,7496,-3.40036
vraždy,wróždy,7501,-3.93207
vrcholný,wrchołny,7503,-3.72428
vrstvě,wjerstwje,7508,-3.5325
vstát,stat,7519,-3.5352
vydalo,wydało,7535,-3.97288
vyslat,wyslat,7611,-3.66913
vyšší,wyši,7676,-3.53304
vzadu,wzadu,7683,-3.6296
vzdali,wzdali,7688,-3.04656
vzduchu,wzduchu,7690,-3.87911
vzdálenost,zdalenosć,7691,-3.95888
vzdálená,zdalena,7693,-3.98304
válka,walka,7727,-3.14528
víc,wěc,7743,-3.32284
víru,wjerju,7750,-3.89789
vítr,wětr,7751,-3.78237
vízum,wizum,7758,-3.15672
východní,wychodnje,7766,-3.44974
východního,wychodnjeho,7767,-3.13877
východním,wychodnim,7768,-3.55515
východu,wychodu,7769,-3.77831
východě,wychodźe,7770,-3.59037
výchovy,wychowy,7771,-3.13777
výnos,wynos,7793,-3.60145
výprav,wypraw,7798,-3.71415
výprava,wyprawa,7799,-3.08716
výtisky,witiski,7817,-3.58421
význam,wiznam,7828,-3.5595
věci,wěci,7846,-3.70223
vědomo,wědomo,7856,-3.20895
vědomí,wědomi,7858,-3.89298
vědí,wědźi,7860,-3.30732
věděli,wědźeli,7861,-3.08251
vědělo,wědźěło,7862,-3.57051
věnovali,wjenowali,7865,-3.00524
větrem,wětrem,7869,-3.43141
vězni,wězni,7877,-3.94494
však,wšak,7885,-3.73079
všech,wšech,7887,-3.75358
vůz,woz,7900,-3.50816
vůči,woči,7901,-3.72164
vždy,wždy,7902,-3.82159
web,wjeb,7904,-3.6713
webu,wjebu,7907,-3.60821
zabila,zabiła,7915,-3.6575
zabít,zabić,7919,-3.41478
zachráněno,zachranjeno,7928,-3.68146
zacházíte,zachaziće,7932,-3.95478
zahajuje,zahajuje,7937,-3.40946
zahraničních,zahraničnich,7941,-3.76582
zajistili,zajistili,7957,-3.42016
zajistit,zajistić,7958,-3.36856
zajímal,zajimal,7960,-3.95754
zakoupit,zakupić,7969,-3.04777
zakázána,zakazana,7974,-3.5756
založen,založen,7980,-3.88347
založeno,založeno,7982,-3.07417
založená,založena,7984,-3.06565
založené,založene,7985,-3.7193
založení,založenje,7986,-3.72368
založený,založeny,7987,-3.07345
založených,založenych,7988,-3.37679
založil,založił,7989,-3.94197
založili,založili,7990,-3.77754
zaplatíte,zaplatiće,8007,-3.81137
zapínání,zapinanje,8013,-3.73345
zase,zasa,8021,-3.52939
zasněžených,zasněženych,8026,-3.98845
zastavení,zastawjenje,8028,-3.74325
zastaví,zastawi,8033,-3.00445
zastávek,zastawka,8035,-3.59317
zatím,zatim,8043,-3.2591
zavedených,zawjedźenych,8049,-3.16568
zavřeno,zawrjeno,8054,-3.11014
zavřenými,zawrjenymi,8056,-3.71384
začala,začala,8065,-3.88858
začali,začali,8066,-3.68013
začne,začne,8070,-3.44345
zbraněmi,zbraněmi,8091,-3.92718
zcela,zcela,8100,-3.92249
zdolat,zdołat,8111,-3.41557
zdroje,zdroje,8118,-3.69426
zeleniny,zeleniny,8127,-3.16606
zelí,zeli,8129,-3.07437
zemřela,zemjerjela,8145,-3.69156
zhruba,zhruba,8158,-3.3464
zlato,złato,8185,-3.33363
zlatý,złaty,8186,-3.96722
zlepšili,polěpšili,8188,-3.75711
zmínil,zeminił,8195,-3.90948
změnit,zemjenić,8199,-3.64203
změny,zemjeny,8201,-3.70297
znají,znaja,8203,-3.07305
znalost,znalosć,8206,-3.07375
znemožnil,znjemóžnił,8220,-3.89706
zničena,zničona,8227,-3.81494
znovu,znowu,8229,-3.22431
známka,znamka,8233,-3.77359
známo,znamo,8236,-3.42029
známou,znamoju,8237,-3.76546
známá,znama,8238,-3.44424
známých,znamych,8243,-3.31837
známým,znamym,8244,-3.49723
známými,znamymi,8245,-3.80476
zní,zna,8250,-3.1506
zprávu,zprawu,8260,-3.31366
zprávy,zprawy,8261,-3.69046
zpříma,zpřima,8271,-3.66064
zranil,zranił,8289,-3.03307
zranila,zraniła,8290,-3.70337
zuby,zuby,8306,-3.33342
zvaných,zwanych,8309,-3.33264
zvanými,zwanymi,8310,-3.63373
zvolili,zwolili,8324,-3.5744
zvíře,zwěrje,8342,-3.53903
zvířete,zwěrjeće,8344,-3.5395
zvěsti,zwěsći,8346,-3.07695
záclon,zaclon,8353,-3.27001
zájem,zajem,8354,-3.35629
zájmem,zamjem,8358,-3.7228
zájmu,zamju,8359,-3.83332
základnu,zakładnu,8367,-3.64283
základní,zakładna,8369,-3.48461
základním,zakładnim,8370,-3.62215
západní,zapadnje,8384,-3.3454
zápasu,zapasu,8388,-3.30322
zápasy,zapasy,8389,-3.24674
záplavě,zaplawje,8392,-3.83002
zásad,zasad,8395,-3.4146
zásob,zasob,8399,-3.34622
závodech,zawodech,8411,-3.84687
závodem,zawodźem,8412,-3.62626
závodník,zawodnik,8413,-3.2348
závodě,zawodźe,8416,-3.85225
záznamy,zaznamy,8418,-3.90801
získal,ziskal,8423,-3.4487
získání,ziskanje,8430,-3.95675
získáte,ziskaće,8431,-3.83936
zůstane,zóstanje,8445,-3.49995
Český,Čěski,8537,-3.45612
čaj,čaj,8552,-3.01456
čaje,čaje,8553,-3.12429
čakry,čakry,8554,-3.30939
čase,časa,8557,-3.68548
časem,časym,8558,-3.55434
časově,časowje,8562,-3.58288
čelisti,čelišći,8569,-3.46448
čerpaného,čerpanjeho,8574,-3.99243
červené,čerwjene,8578,-3.74056
červeného,čerwjeneho,8579,-3.48482
čisté,čiste,8586,-3.32232
čistém,čistem,8587,-3.1417
čištění,čišćina,8589,-3.69341
čokoláda,čokołada,8602,-3.92839
části,časći,8622,-3.3279
částmi,častmi,8626,-3.79108
částí,časta,8627,-3.78688
čínské,činskeje,8630,-3.28022
číslice,čislica,8635,-3.40001
číslo,čisło,8636,-3.42119
čítá,čita,8637,-3.0716
řad,rad,8648,-3.21037
řadu,radu,8651,-3.94198
řady,rady,8652,-3.48893
řek,rjek,8659,-3.92728
řemen,rjemjeń,8666,-3.83132
řeč,reč,8670,-3.21065
řešili,rěšili,8675,-3.08822
října,rějna,8689,-3.94015
šest,šěsć,8720,-3.27789
škodlivou,škodliwoju,8731,-3.93715
škodách,škodach,8734,-3.27668
škol,škoł,8735,-3.02002
školu,školu,8738,-3.67769
školy,škoły,8739,-3.62729
šok,šok,8744,-3.36188
španělština,španjelšćina,8747,-3.90132
žasli,žasli,8778,-3.98024
železnými,železnymi,8786,-3.9382
ženatý,ženaty,8791,-3.17422
žije,žije,8802,-3.93052
žili,žili,8806,-3.47177
žádat,žadat,8828,-3.85939
žádná,žadna,8830,-3.25705
žádných,žadnych,8834,-3.14284
žádným,žadnym,8835,-3.13639
