source,hyp,id,score
obchodníci,wobchodnici,4446,-4.11637
obchodů,wobchoda,4450,-4.80106
obdivovat,wobdźiwowat,4451,-4.90632
období,wobdobi,4453,-4.87782
obdobích,wobdobich,4454,-4.77307
objevení,wobjewjenje,4468,-4.85856
objeví,wobjewje,4474,-4.71525
oblastí,woblasta,4483,-4.44872
obloze,wobloze,4488,-4.57853
oblíbená,woblěbjenja,4491,-4.90253
obnoveno,wobnowjeno,4496,-4.49787
obnoveny,wobnowjeny,4497,-4.46074
obnovit,wobnowit,4498,-4.57754
obnovu,wobnowu,4499,-4.58065
obvinilo,wobwiniło,4521,-4.60446
občan,wobran,4538,-4.82452
občany,wobrany,4540,-4.94919
občas,wobčas,4543,-4.1092
obětí,woběći,4546,-4.68496
obří,wobra,4549,-4.19156
obřím,wobrim,4550,-4.29949
ochotni,wochotni,4561,-4.84171
odebrány,wodobrany,4578,-4.11089
odehraje,wodźehraje,4579,-4.30437
odehrát,wodźehrat,4581,-4.82682
odlišnosti,wodlišćinosći,4598,-4.33547
odlišné,wodlišćina,4599,-4.72862
odlišuje,wodlišuje,4603,-4.58567
odložení,wodłoženje,4605,-4.6562
odolné,wodźelnje,4613,-4.72194
oděvem,wodźewjem,4639,-4.85128
oken,wokon,4662,-4.26976
oknech,woknjach,4664,-4.61951
okolních,wokołnich,4669,-4.04718
okolím,wokolim,4671,-4.17969
okrese,wokresa,4675,-4.96934
okružních,wokružnich,4677,-4.50421
opatření,opatrjenje,4698,-4.47246
operace,operace,4702,-4.67747
operaci,operaci,4703,-4.78754
opravdu,oprawdu,4714,-4.87292
orientovaný,orijantowany,4737,-4.5484
oslavila,woslawiła,4744,-4.45346
oslavu,woslawu,4745,-4.39413
oslavy,woslawy,4747,-4.59515
oslovit,wosłowit,4748,-4.65155
osobních,wosownich,4757,-4.80321
ostatním,wostatnim,4761,-4.4157
ostatními,wostatnimi,4762,-4.30741
ostrahu,wostrahu,4764,-4.66376
ostrov,wostrow,4765,-4.24908
ostrovech,wostrowach,4767,-4.78938
ostrovu,wostrowu,4768,-4.84697
ostrovy,wostrowy,4769,-4.18404
ostré,wostry,4772,-4.85375
ostrými,wostrymi,4775,-4.46479
osud,wosud,4776,-4.29545
osvětlit,woswětlić,4783,-4.11674
osvětlovány,woswětłowany,4784,-4.28475
otce,wótco,4788,-4.412
otřesy,wotresy,4801,-4.97353
ovlivňuje,wowliwuje,4809,-4.71262
ovoce,wowojca,4813,-4.88669
oznámen,woznamjeń,4827,-4.92083
oznámil,woznamil,4830,-4.64616
oznámila,woznamila,4831,-4.32423
očicháním,wočichanim,4835,-4.79555
pacientů,pacijanto,4846,-4.07234
padající,padajica,4848,-4.72891
padajícím,padajicim,4849,-4.33611
palby,palbi,4852,-4.5804
palců,palica,4853,-4.62838
palubě,palubje,4860,-4.71582
památkami,pamatkami,4862,-4.57015
panthera,panthera,4867,-4.85474
papírování,papjerowanje,4869,-4.02043
parazitování,parazitowanje,4871,-4.22523
parkoviště,parowišće,4875,-4.94508
parků,parka,4877,-4.67865
partnery,partanjery,4880,-4.78195
pastevci,pastewci,4884,-4.57359
patřící,patřica,4895,-4.56466
periodické,periodźiskeje,4902,-4.99071
pesticidy,pasticidy,4905,-4.96672
pevninu,pawninu,4907,-4.74717
pevniny,pawniny,4908,-4.00436
pevné,pawne,4909,-4.41228
pečených,pječenych,4911,-4.59243
pečivo,pječiwo,4912,-4.48406
pečivu,pječiwu,4913,-4.8805
plakaly,płakały,4925,-4.22907
planety,planjety,4926,-4.05025
plavba,plawba,4933,-4.24321
plavebních,plawjebnich,4936,-4.36024
plazma,plazma,4940,-4.04043
plaší,plaši,4942,-4.31061
plochy,połchi,4949,-4.2311
plošinu,połošinu,4953,-4.93611
plánují,planja,4960,-4.07063
pláž,plaž,4964,-4.64712
pláže,płóže,4965,-4.62367
plédy,plady,4968,-4.1502
pobřežních,pobrěžnich,4975,-4.73715
pochopení,pochopenje,4979,-4.33267
pochopí,pochopi,4981,-4.00015
podepsala,podźepsala,4992,-4.94823
podepíše,podźepiše,4993,-4.31021
podezírá,podźezira,4994,-4.22962
podniknuta,podniknuta,5004,-4.70658
podnítit,podnitić,5007,-4.19669
podněty,podněty,5009,-4.57578
podnětů,podněto,5010,-4.91318
podobnou,podobnu,5012,-4.35188
podobně,podobnje,5018,-4.18391
podpisu,podźpisu,5021,-4.43563
podporovat,podźporowat,5023,-4.96127
podrobnosti,podrobnosći,5027,-4.9014
podržet,podržeć,5032,-4.90491
podstatná,podźstatna,5034,-4.51363
podstatě,podźstaće,5037,-4.93233
podvodní,podwodnje,5040,-4.57934
pohlaví,pohlawi,5052,-4.2521
pohnou,pohnu,5054,-4.90823
pohodlným,pohodołnym,5056,-4.14536
pohodlně,pohodlnje,5057,-4.96664
pohoří,pohorje,5059,-4.67305
pohořími,pohorimi,5060,-4.70463
pohřeb,pohrjeb,5073,-4.9088
pojištění,pojišćina,5076,-4.6813
pokaždé,pokaždy,5081,-4.50866
pokladů,pokłado,5083,-4.9202
pokojné,pokojne,5085,-4.97057
pokračovalo,pokračowało,5088,-4.19888
pokračuje,pokračuje,5090,-4.66015
pokrmů,pokrmo,5095,-4.53204
pokroků,pokroko,5097,-4.40039
pokryté,pokryće,5098,-4.30818
pokrytí,pokryći,5099,-4.75462
pokrývá,pokriwa,5102,-4.06693
pokusil,pokusił,5104,-4.68927
pokusí,pokusy,5105,-4.36173
polehávali,polehawali,5110,-4.56665
policejní,policajna,5112,-4.22598
policejními,policajnimi,5114,-4.11591
pololetních,pololetnich,5129,-4.88134
polonomádští,polonomadšći,5130,-4.68773
pomáhají,pomahaja,5145,-4.40351
pomáhal,pomahal,5146,-4.08498
poměrně,poměrne,5148,-4.64594
ponožky,ponožki,5154,-4.51
popisovaly,popisowały,5157,-4.29348
poplatek,poplatak,5161,-4.54265
popsaným,popsanym,5164,-4.49253
popsán,popsan,5165,-4.65665
populací,populaci,5167,-4.97131
porovnání,porownanje,5178,-4.45954
portugalský,portugalski,5183,-4.53213
porušovala,porjowala,5185,-4.21356
poskytovatel,poskitowaćel,5191,-4.6976
poskytování,poskitowanje,5192,-4.36748
poskytuje,poskituje,5193,-4.35126
postupy,postupy,5221,-4.48578
posunula,posunula,5224,-4.64444
posvátný,posowatny,5225,-4.27093
posílal,posylal,5226,-4.95261
potulovaly,potulowały,5237,-4.53886
potvrdil,potwjerdźił,5238,-4.66321
potíže,potiže,5244,-4.54769
potýkat,potykat,5247,-4.52417
potřebný,potrjebny,5251,-4.64748
potřeboval,potrjebowal,5252,-4.22155
potřebují,potrjebuje,5257,-4.33903
potřeby,potrjeby,5258,-4.68944
potřebám,potrjebam,5259,-4.2488
pouze,poze,5264,-4.85746
použili,požili,5267,-4.73466
považované,powažowanje,5284,-4.81464
považovány,powažowany,5288,-4.2066
považuje,powažuje,5289,-4.98945
povinni,powinni,5291,-4.31258
povrchu,powjerchu,5296,-4.27049
pozbyli,pozbili,5304,-4.46265
pozemní,pozemni,5308,-4.31166
pozic,pozic,5310,-4.18126
pozicích,pozicich,5312,-4.10296
pozitivních,pozitiwnich,5313,-4.17725
pozitivním,pozitiwnim,5314,-4.89925
poznamenává,poznamjenjawa,5317,-4.99786
pozorovatelem,pozorowaćelem,5322,-4.46506
počest,počosć,5327,-4.62774
počítač,počitač,5335,-4.85962
pořadí,poradźi,5346,-4.11173
poškozeny,poškozeny,5352,-4.99835
poštu,pošće,5357,-4.45632
požadavky,požadawki,5358,-4.72764
pracovní,pracowne,5371,-4.26885
pracovního,pracowneho,5372,-4.12491
pracují,pracija,5374,-4.32968
pravopisem,prawopisym,5396,-4.10655
preciznosti,preciznosći,5402,-4.38833
predátory,prjedatory,5403,-4.57583
prezident,prezidźent,5409,-4.97542
prezidentský,prezidźentiski,5413,-4.26059
prezidentských,prezidźentiskich,5414,-4.33687
primárním,primarnim,5416,-4.44798
prken,prkan,5422,-4.37689
problémem,problemjem,5429,-4.27918
problémy,problěmy,5430,-4.12903
procesem,procesym,5445,-4.2069
procesu,procesu,5446,-4.22424
procházet,prochazet,5451,-4.36954
producenta,producenta,5456,-4.0733
produkce,produkcija,5457,-4.47926
produkci,produkci,5458,-4.32735
produkt,produkt,5459,-4.52812
produkují,produkuje,5461,-4.93866
profese,profesa,5465,-4.61904
programů,programo,5470,-4.09736
prohlásil,prohlasił,5473,-4.55908
prohlásila,prohlasila,5474,-4.90567
prohlášen,prohlašen,5475,-4.63201
prohlášení,prohlašenje,5476,-4.47221
prohlášením,prohlašenim,5477,-4.58024
projektech,projektach,5481,-4.05411
projektové,projektowy,5482,-4.27724
projevíte,projewiće,5488,-4.25806
promění,promjenje,5496,-4.14969
propuštěno,propušćino,5505,-4.91941
protein,protein,5525,-4.19794
protivládní,protiwladnje,5533,-4.86065
provincii,prowinciji,5548,-4.14883
provincií,prowincije,5549,-4.59594
provázel,prowazel,5556,-4.003
prudcí,prudźci,5560,-4.93965
prudkým,prudkim,5561,-4.03706
prvky,prwki,5564,-4.72756
prvočíslo,prwočisło,5571,-4.85233
prášky,praški,5582,-4.40928
průměru,proměru,5586,-4.8686
průzkumu,prozumu,5591,-4.67492
psaní,posanje,5593,-4.3398
psi,pši,5595,-4.4654
psychologie,posychologija,5596,-4.14827
ptactva,ptastwa,5598,-4.52933
ptačí,ptači,5599,-4.92416
ptáci,ptaci,5600,-4.12739
ptácích,ptacich,5601,-4.33233
ptáky,ptaki,5602,-4.56808
ptáků,ptako,5603,-4.93272
publikací,publikaci,5606,-4.70407
pusch,pusch,5612,-4.13372
píšou,pišu,5644,-4.71426
píší,pěši,5645,-4.75292
pódiu,podźiu,5647,-4.75705
pěnkavami,pjenkawami,5652,-4.6567
pěstounské,pěstonskeje,5654,-4.48174
pěší,pěši,5659,-4.14546
předchozích,předechozach,5667,-4.40372
předešlého,předźešleho,5676,-4.28909
předkové,předkowy,5677,-4.33222
předků,předka,5679,-4.00681
předmoderní,předemodźerne,5682,-4.93848
předmostí,předemosći,5683,-4.3889
předmětem,předemjećem,5686,-4.41643
předmětu,předemětu,5687,-4.5789
předměty,předeměty,5688,-4.44138
předpisech,předepisach,5691,-4.55385
předseda,předseda,5697,-4.60571
představoval,předestawowal,5704,-4.22313
představovaly,předestawowały,5707,-4.94319
představují,předestawuje,5710,-4.99062
předtím,předtim,5712,-4.04052
předčasnými,předčasnymi,5716,-4.23076
předčítán,předčitan,5717,-4.85902
přehřívání,přehriwanje,5722,-4.88026
překonány,překonany,5727,-4.06624
překonání,překonanje,5728,-4.34747
přerušila,přerušila,5753,-4.60135
přesahuje,přesahuje,5755,-4.28819
přesností,přesnosći,5759,-4.90211
přesně,přesnje,5760,-4.75985
přesouvat,přesowat,5762,-4.47401
přestavěl,přestawił,5765,-4.89593
přestavěli,přestawěli,5766,-4.84023
převezen,přewjezon,5778,-4.61143
převezme,přewjezmje,5779,-4.43493
přečtete,přešćeće,5787,-4.92088
přežila,předźila,5788,-4.40129
přežít,předźić,5791,-4.77443
přijmout,přijmut,5814,-4.62566
přijímáním,přijimanim,5818,-4.13419
přikrývkami,přikriwkami,5819,-4.29563
přiletěla,přilećela,5820,-4.30185
přinutí,přinuti,5830,-4.6833
připevněno,připewnjeno,5834,-4.71347
přirovnává,přirownawa,5844,-4.87674
přizpůsobuje,přizpósobuje,5862,-4.93107
příběhu,přiběhu,5869,-4.53374
příjemné,přijemne,5874,-4.49345
příjezdu,přijezdu,5875,-4.84056
příkladů,přikłado,5878,-4.14912
případů,připado,5892,-4.70503
přípravků,připrawka,5894,-4.22673
přírodu,přirodu,5899,-4.31446
přírodě,přirodźe,5901,-4.12652
přísahal,přisahal,5903,-4.51719
přísnou,přisnu,5907,-4.51616
přísné,přisne,5908,-4.06144
půdě,podźe,5931,-4.32921
působil,pósobił,5934,-4.0224
působí,pósobi,5935,-4.86999
původních,powodnich,5937,-4.67101
původního,powodnjeho,5938,-4.97663
raději,radźije,5951,-4.76073
rajčata,rajčata,5954,-4.81398
reagovalo,reagowało,5965,-4.60625
reagovat,reagowat,5966,-4.4027
reakce,reakcija,5968,-4.09216
reakcí,reakci,5971,-4.8065
regionech,regionch,5975,-4.40419
relativní,relatiwne,5986,-4.83385
republikou,republiku,5995,-4.52319
republiky,republiki,5997,-4.62277
republikánských,republikanskich,5998,-4.15346
revoluce,rewolucija,5999,-4.84424
režie,regija,6008,-4.97392
riziko,riziko,6012,-4.93496
rocková,roskowa,6014,-4.79044
rodinný,rodźinny,6017,-4.16653
rodinných,rodźinnych,6018,-4.46987
rodiče,rodźičo,6021,-4.37015
rodiči,rodźiči,6022,-4.21402
rostlinných,rostlinnych,6036,-4.59414
rostlinnými,rostlinnymi,6037,-4.89523
rotací,rotaci,6040,-4.92719
rovnají,rownaja,6041,-4.24782
rovníku,rowniku,6043,-4.07517
rozdíl,rozdźił,6046,-4.19575
rozdělen,rozdźelen,6053,-4.53589
rozdělených,rozdźelenych,6054,-4.02921
rozhodl,rozhodl,6059,-4.94378
rozličná,rozlična,6066,-4.66468
rozměr,rozemjer,6074,-4.98429
rozměry,rozměry,6075,-4.34603
rozpadnout,rozpadnyć,6076,-4.8885
rozpoložení,rozpołoženje,6078,-4.51149
rozumnou,rozumnu,6084,-4.15619
rozvoji,rozwoji,6089,-4.47628
rozvojovým,rozwojowym,6092,-4.97102
rukojmí,rukomje,6105,-4.47691
rukopisný,rukopisny,6107,-4.13475
ruském,ruskem,6113,-4.21663
ručně,ručnje,6114,-4.25251
ryby,ryby,6123,-4.71031
rybáři,rybari,6124,-4.88053
rychleji,rychleji,6126,-4.74685
rychlostí,rychlosći,6129,-4.80551
rychlé,rychlej,6130,-4.46443
rychlý,rychły,6131,-4.06266
rychlým,rychłym,6132,-4.41514
ryzí,ryzi,6138,-4.90408
rádiový,radiowy,6144,-4.29911
rýžových,ryžowych,6147,-4.72109
různé,rozne,6151,-4.88067
různého,rozneho,6152,-4.62493
různých,roznych,6153,-4.18438
různým,roznym,6154,-4.17793
sadou,sadu,6156,-4.06221
samci,samci,6160,-4.18224
satelitem,satelitem,6181,-4.72467
satelitu,satelitu,6183,-4.54422
savci,sawci,6185,-4.83258
sbohem,sbohom,6187,-4.65973
sběr,swěr,6190,-4.36777
sběrem,swěrjem,6191,-4.37648
schopni,schopni,6195,-4.70414
schopná,schopna,6200,-4.95933
sdílí,sdźili,6211,-4.90368
sděleních,sdźelenich,6212,-4.35861
sdělil,sdźelił,6213,-4.88615
sedm,sedem,6219,-4.34763
sedmou,sedemu,6223,-4.44117
sehnat,sehnjat,6226,-4.94574
sekcích,sokcich,6227,-4.2496
senátorka,senatorka,6233,-4.94335
separace,separace,6234,-4.67385
sestru,sotru,6242,-4.15684
setkala,stala,6245,-4.92991
show,sehow,6271,-4.45395
silnice,silnica,6280,-4.62735
silná,silina,6285,-4.44011
silný,siłny,6287,-4.1468
silných,siłnych,6288,-4.45014
silou,siłoju,6292,-4.73877
simulovat,simulowat,6294,-4.91827
skeptický,skeptiski,6304,-4.95399
skočí,skoči,6317,-4.08489
skrz,skrz,6320,-4.63203
skrývat,skriwat,6322,-4.75617
skupinou,skupinu,6327,-4.25451
skupinové,skupinowy,6328,-4.40103
skóre,skorje,6343,-4.1353
slabší,słabši,6349,-4.61564
sladkosti,sładkosći,6350,-4.29771
sledují,sleduje,6358,-4.91692
slepý,slepy,6359,-4.67233
slib,słub,6361,-4.58293
sloužily,słužili,6368,-4.9349
složkou,słožku,6383,-4.48655
sluneční,słónčni,6386,-4.11806
služby,słužby,6388,-4.73132
službě,słužbje,6389,-4.88319
slíbila,slěbiła,6396,-4.1903
smečky,smječki,6401,-4.6291
smrkem,smjerka,6405,-4.2859
smrtelnost,smjerćelnosć,6407,-4.86279
smrtelný,smjerćelny,6408,-4.99462
smrtí,smjerći,6410,-4.33887
smysl,smysl,6412,-4.46427
smyslu,smysłu,6413,-4.66018
směsi,směsi,6425,-4.53619
směřovány,směrowany,6426,-4.99097
směřuje,směruje,6427,-4.85915
snadnou,snadno,6431,-4.31591
snahy,snahi,6437,-4.6271
snaze,snaze,6438,-4.81265
snášejí,snašeje,6446,-4.9351
snímek,snimek,6450,-4.49807
snížení,sniženje,6451,-4.38945
snížením,sniženim,6452,-4.49748
snížit,snižić,6455,-4.94874
sobotní,sobotnje,6461,-4.64715
sobů,sobo,6465,-4.18592
sopku,sopku,6474,-4.63404
souladu,suladu,6488,-4.61213
soustavou,sustawoju,6497,-4.11899
součást,sučast,6512,-4.9482
spadl,spadł,6518,-4.22865
spadnout,spadnyć,6519,-4.81479
spekulace,spekulace,6529,-4.59227
spisovatelů,spisowaćela,6531,-4.48436
splachovací,splachowaci,6532,-4.67416
spodní,spodnje,6535,-4.33286
spodním,spodnim,6536,-4.43826
spojeny,spojeny,6539,-4.46806
spojuje,spojuje,6543,-4.06943
spokojenost,spokojenosć,6545,-4.92311
společná,společna,6550,-4.70298
sport,sperć,6563,-4.321
sporty,sporty,6567,-4.9073
spousta,spusta,6571,-4.14708
spravedlnost,prawdosć,6579,-4.19134
správné,prawne,6580,-4.14627
správně,prawne,6582,-4.79065
spáchání,spachanje,6584,-4.5866
spálení,spalenje,6585,-4.31805
spánku,spanku,6587,-4.97346
srazily,serazili,6590,-4.32448
sražení,seróženje,6591,-4.28659
srdce,serdca,6592,-4.37119
srpnového,serpnoweho,6595,-4.92995
srpnu,serpnu,6596,-4.16997
srážky,seróžki,6599,-4.92482
stabilitu,stabilitu,6600,-4.56021
stabilního,stabilnjeho,6603,-4.99045
standardům,standardom,6612,-4.09402
starověký,starowěki,6625,-4.62406
starožitnosti,starožitnosći,6626,-4.81738
stavění,stawina,6644,-4.07987
stejné,stajne,6648,-4.58617
stejného,stajneho,6649,-4.33043
stejně,stajnje,6653,-4.87292
stezek,stezak,6656,-4.38665
stoletích,stolećich,6660,-4.51995
stoletím,stoletim,6661,-4.71583
stoupl,stupl,6668,-4.70477
stoupne,stupne,6669,-4.83971
stočen,stočon,6670,-4.80971
strategický,strategiski,6679,-4.53454
stravitelné,strawitelnje,6682,-4.40774
strmé,strmoje,6684,-4.50889
strojů,strojo,6686,-4.80134
struktur,struktur,6689,-4.57699
struktury,struktury,6690,-4.44425
stručným,stručnym,6691,-4.13734
studenty,studźenty,6700,-4.18685
studentů,studźento,6701,-4.62748
studentům,studźentom,6702,-4.97706
stylem,stylam,6714,-4.22901
styly,styły,6716,-4.70777
státní,statnje,6724,-4.01346
stížnosti,stižnosći,6734,-4.98636
středozemních,středozemnich,6750,-4.89859
střelbu,střelbu,6752,-4.76087
střetů,střeto,6755,-4.29631
sukní,sukni,6768,-4.53082
sužovaly,sužowały,6772,-4.22419
svatyni,swaćini,6774,-4.41974
svrchu,swrchu,6781,-4.04467
svátek,swatak,6782,-4.68385
svátky,swatki,6783,-4.50463
světelností,swětelnosći,6800,-4.05565
sérii,serini,6821,-4.34868
sírou,serjo,6825,-4.11369
sítě,siće,6826,-4.22585
tajemník,tajemnik,6837,-4.09723
takové,takowy,6840,-4.3372
takového,takoweho,6841,-4.05255
takže,takže,6845,-4.56393
tažná,tažna,6852,-4.26823
technikami,technikami,6858,-4.36209
tekutiny,tekutiny,6870,-4.68159
tenkosti,tenosći,6887,-4.85286
tenkého,tenkejeho,6889,-4.83237
teoretická,teorjetiska,6895,-4.04111
teoretickému,teorjetiskemu,6896,-4.90455
teplot,teplot,6902,-4.98523
teprve,teprwje,6907,-4.10517
terorizování,terorizowanje,6912,-4.46132
terénem,terenjem,6913,-4.8853
terénu,terenu,6914,-4.89643
testované,testowanje,6916,-4.08679
tečky,tečki,6922,-4.77612
tichého,ticheho,6928,-4.00519
tiskařství,tiskarosće,6931,-4.67179
tisíc,tisac,6935,-4.8171
tisíce,tisica,6936,-4.56439
tištěné,tišćina,6943,-4.47623
tj,tj,6944,-4.36271
tlustý,tlusty,6948,-4.75031
tmě,tmje,6949,-4.58203
toaletu,toaletu,6951,-4.77452
totožné,totožne,6970,-4.65839
tradičními,tradičnimi,6981,-4.60768
traumata,tramata,6992,-4.34586
trestného,trestarneho,6995,-4.79174
trestní,trestarne,6996,-4.46104
trestního,trestarneho,6997,-4.3171
trh,trh,6998,-4.51546
trhu,trhu,7001,-4.46433
tričku,tričku,7004,-4.31912
trvalou,terwałoju,7014,-4.36624
tsunami,tisunami,7022,-4.97479
turistiky,turistiki,7032,-4.91905
tvarů,twaro,7044,-4.64592
tvořenou,tworjeno,7047,-4.73259
tvoří,tworje,7048,-4.19842
tvrdí,twjerdźi,7050,-4.56456
tvářemi,twarjemi,7052,-4.34461
typ,typ,7055,-4.36565
typu,typu,7057,-4.74504
tzn,tozn,7061,-4.78628
táhne,tóhnje,7066,-4.35177
táhnete,tóhnjeće,7067,-4.70701
tématem,tematem,7073,-4.72734
téměř,teměrjo,7074,-4.19725
tímto,tuto,7077,-4.60587
týkal,tykal,7085,-4.6142
týkat,tykat,7086,-4.08897
týmů,tymo,7093,-4.85754
těchto,ćěchto,7097,-4.51943
těmito,temito,7102,-4.09861
těžkého,ćežkejeho,7108,-4.97367
třetím,třećim,7119,-4.39433
třídami,třidami,7130,-4.05815
třídní,třednje,7131,-4.20635
třídu,třidu,7132,-4.61436
třídě,třidźe,7134,-4.87165
udává,udawa,7151,-4.74738
uhradil,hradił,7159,-4.98821
ukradený,kradźeny,7171,-4.95168
ulic,ulic,7176,-4.68446
ulicích,ulicich,7178,-4.60616
umožnila,móžniła,7182,-4.36331
umožnilo,móžniło,7183,-4.21746
umožní,móžni,7184,-4.71625
umělá,měła,7196,-4.3976
unesl,unjesl,7199,-4.724
unii,unii,7200,-4.46357
urychlí,urychli,7219,-4.53483
ustaly,ustały,7251,-4.94621
uvedlo,uwjedło,7269,-4.97437
vakcinace,wakcinace,7305,-4.73779
vakcíny,wakciny,7307,-4.50316
vandráci,wandraci,7308,-4.64978
variace,wariace,7309,-4.57122
variaci,wariaci,7310,-4.68129
varují,warja,7315,-4.77852
vaření,warjenje,7318,-4.6332
vařily,wariły,7319,-4.88086
vdané,wjedźanje,7325,-4.90041
vedly,wjedły,7336,-4.25534
vedoucími,wjeducimi,7337,-4.60375
velikost,wjelikosć,7342,-4.15318
velikosti,wjelikosći,7343,-4.78198
veliké,wjelikeje,7344,-4.9735
velkou,wjelku,7347,-4.79935
velké,wjelkeje,7349,-4.62016
velkého,wjelkejeho,7350,-4.30919
velkým,wjelkim,7354,-4.37344
venku,wjeniku,7358,-4.15351
vestavěn,wjestawěn,7367,-4.98763
videohrách,widźeohrach,7383,-4.92496
vigilie,wigilija,7390,-4.14118
virem,wirem,7391,-4.22293
virus,wirus,7396,-4.41881
visí,wisy,7398,-4.93747
vlastnosti,wołastnosći,7407,-4.75815
vlastní,wołastarne,7408,-4.50025
vlastního,wołastarneho,7409,-4.35632
vlastně,wołastny,7410,-4.64775
vlivem,wliwjem,7415,-4.18522
vlně,wjelnje,7419,-4.48777
vládní,woładnje,7427,-4.18932
vládu,woładu,7430,-4.10136
vnitrozemí,wnitrozemi,7433,-4.50327
vnímáním,wnimanim,7438,-4.84618
vojenskou,wojensku,7454,-4.10655
vojáků,wojako,7461,-4.43253
vojákům,wojakom,7462,-4.29149
volebním,wolewnim,7471,-4.66911
volejbal,wolejbal,7472,-4.84918
vozidlech,wozidlach,7485,-4.80184
vracet,wracet,7499,-4.67102
vrcholným,wrchołnym,7504,-4.02117
vrcholu,wrchoł,7505,-4.47899
vrátit,wratić,7510,-4.2702
vstup,stup,7516,-4.35935
vybraných,wybranych,7524,-4.33393
vybrat,wybrat,7525,-4.33221
vybrání,wybranje,7526,-4.8975
vybuchla,wybuchla,7527,-4.56014
vydržela,wydržela,7540,-4.83971
vydáno,wydźano,7541,-4.84275
vydáte,wydźeće,7542,-4.8039
vydávat,wydawat,7543,-4.99526
vyděleno,wydźeleno,7545,-4.18085
vyhodí,wehodźi,7553,-4.95832
vylepšit,wylěpšić,7577,-4.98607
vyměnit,wymjenić,7579,-4.24788
vypadá,wypada,7591,-4.76453
vyprchá,wyprcha,7596,-4.64856
vyslovuje,wysłowuje,7613,-4.57324
vysláno,wyslano,7614,-4.51681
vysoce,wysoca,7615,-4.72989
vysoké,wysokeje,7617,-4.5028
vysokým,wysokim,7618,-4.60518
vysvětlování,wyswětłowanje,7624,-4.62589
vysvětluje,wyswětłuje,7625,-4.75636
vytvořena,witworjena,7630,-4.67562
vzaly,wzały,7685,-4.05656
vzdají,wzdaja,7687,-4.40647
vzdálenosti,zdalenosći,7692,-4.58768
vzdálené,zdalene,7694,-4.67793
vzdálených,zdalenych,7696,-4.29418
vzkazy,wzkazy,7702,-4.87704
vzniku,wzniku,7707,-4.22906
vzorek,wzorjek,7709,-4.42291
vzrostl,wzrostl,7712,-4.4263
vzácná,wzacina,7718,-4.72266
vzít,wzić,7722,-4.4418
váhu,wahu,7723,-4.1542
válce,walica,7724,-4.7174
válečných,walečnich,7726,-4.77371
vápník,wapnik,7733,-4.16815
vážné,wóžne,7739,-4.99536
vést,wěsć,7741,-4.17552
vízové,wizowy,7757,-4.48457
výbor,wybor,7759,-4.08324
výborná,wyborna,7760,-4.44044
výchově,wychowje,7772,-4.32729
výdaje,widaje,7775,-4.1237
výnosu,wynosu,7794,-4.45659
výraz,wjeraz,7800,-4.97665
výslovnost,wysłownosć,7814,-4.16035
výstup,wystup,7816,-4.11699
výtisků,witiska,7818,-4.56417
výuka,wyuka,7819,-4.20161
vývoje,wiwoje,7822,-4.65364
významu,wiznamu,7832,-4.14483
výšku,wyšku,7837,-4.58438
výšky,wyški,7838,-4.86007
výškám,wyškam,7839,-4.30139
věcem,wěcom,7845,-4.319
věcí,wěci,7847,-4.56848
vědci,wědci,7849,-4.99853
vědomostí,wědomosći,7857,-4.8594
věkový,wjekowy,7863,-4.6588
věku,wěku,7864,-4.40659
věnuje,wjenuje,7866,-4.33498
většinu,wětšinu,7873,-4.86785
většiny,wětšiny,7874,-4.12504
věznili,wěznili,7878,-4.06847
vězně,wěznje,7879,-4.79452
věřilo,wěriło,7882,-4.44289
věří,wěrje,7883,-4.57583
věže,wěže,7884,-4.11908
všechna,wšechna,7888,-4.53806
všechny,wšechny,7889,-4.71908
všemožných,wšemóžnych,7892,-4.04207
všichni,wšichni,7896,-4.08776
všimli,wšimli,7897,-4.03745
webovou,wjebowoju,7905,-4.37456
x,x,7910,-4.68687
zabránilo,zabraniło,7917,-4.04685
zacházení,zachazenje,7930,-4.72884
zacházíme,zachazemje,7931,-4.10903
zadržených,zadrženych,7936,-4.84589
zahradu,zahradu,7939,-4.45365
zahrnovala,zahrnowala,7943,-4.17079
zahrnovat,zahrnowat,7944,-4.11442
zahájení,zahajenje,7952,-4.95996
zahájil,zahajił,7953,-4.72153
zahájili,zahajili,7955,-4.55709
zajištění,zajišćina,7959,-4.24014
zajímavým,zajimawym,7964,-4.8531
zakládají,zakładaja,7967,-4.28036
zakryté,zakryće,7971,-4.74732
zakrytými,zakritymi,7972,-4.45871
zakázáno,zakazano,7975,-4.32594
zalesněn,zalesněn,7977,-4.7542
založenou,založeno,7983,-4.86817
zamával,zamawal,7991,-4.93056
zamíchají,zamichaja,7992,-4.3431
zaměřeného,zaměrjeneho,7997,-4.75217
zapsání,zapsanje,8012,-4.62501
zaručit,zaručić,8017,-4.68276
zasažených,zasaženych,8020,-4.33301
zasluhuje,zasluhuje,8023,-4.15162
zasněženého,zasněženeho,8025,-4.18703
zastřelen,zastřelen,8036,-4.63716
zasáhlo,zasahło,8039,-4.04059
zasílali,zasylali,8040,-4.95594
zatáhne,zatóhnje,8041,-4.77895
zavést,zawěsć,8052,-4.42281
zavěšený,zawěšeny,8053,-4.68138
zavřené,zawrjene,8055,-4.14341
zaznamenali,zaznamjenali,8057,-4.53354
