source,hyp,id,score
převzetí,přewzeći,5785,-6.45152
přistěhovaleckými,přistehowaleskimi,5850,-6.34111
přizpůsobili,přizpósobili,5860,-6.01368
přizpůsobováním,přizpósobowanim,5861,-6.75964
příbuzní,přibuzna,5867,-6.92023
příležitost,přiložitosć,5882,-6.14564
příslušnosti,přisłuženosći,5904,-6.73314
příspěvek,přispewjek,5910,-6.48857
půjčování,pojčowanje,5932,-6.44776
půlnoci,połnóci,5933,-6.23108
radikálně,radźikalnje,5945,-6.40463
radioaktivním,radioaktiwnim,5948,-6.67086
ragby,ragby,5952,-6.06136
raketového,raketoweho,5957,-6.16382
regionálních,regionalnich,5977,-6.23694
regionálním,regionalnim,5978,-6.95894
regulaci,regulaci,5979,-6.54911
rekordů,rekorda,5983,-6.33061
rekreačních,rekreačnich,5985,-6.32399
relevantní,relewantnje,5988,-6.48616
rex,rex,6001,-6.37687
rezervaci,rjezorwaci,6002,-6.35757
rezervovat,rjezorwowat,6004,-6.19956
rezignoval,rjezignowal,6006,-6.52381
reálné,realnje,6007,-6.38607
rodičovských,rodźičowskich,6023,-6.10237
rozdílné,rozdźelnje,6048,-6.07637
rozdílů,rozdźila,6051,-6.17653
rozdělují,rozdźeluje,6055,-6.08078
rozmnožování,rozmnožowanje,6071,-6.21059
rozpoznávání,rozpoznawanje,6079,-6.68295
rozvinutým,rozawinutym,6088,-6.09226
rozvojové,rozwojowy,6090,-6.53427
rozvíjet,rozwějeć,6094,-6.21216
rozvířila,rozwěriła,6095,-6.20574
rozšířená,rozšěrjena,6097,-6.87095
různorodé,roznorodźe,6149,-6.2757
samohlásky,samohlaski,6164,-6.13238
samozásobitelské,samozasobićelskeje,6175,-6.64385
savců,sawco,6186,-6.62392
schengenská,schangenska,6193,-6.18189
schopnostech,schopnostach,6197,-6.24241
schopností,schopnosći,6199,-6.56955
scéně,scenje,6207,-6.52079
sdílení,sdźelenje,6209,-6.16935
sdílet,sdźelet,6210,-6.26144
selhávají,sehławaja,6230,-6.24435
separátní,separatnje,6235,-6.45121
setkávat,setkawat,6248,-6.19456
sezónních,sezonnich,6265,-6.1817
sezónním,sezonnim,6266,-6.9037
sezóně,sezonje,6267,-6.02676
signál,signal,6275,-6.0948
signálem,signalem,6276,-6.36368
silnou,siłny,6284,-6.45137
situací,situaci,6298,-6.79069
situacím,situacim,6299,-6.17171
sjezdové,sejezdowy,6300,-6.66392
sklouzávání,skluzawanje,6306,-6.95794
skončení,skončenje,6310,-6.29032
skupenství,skupjenosće,6323,-6.13155
skutečnosti,skutečnosći,6334,-6.43631
skvělého,skwěłeho,6340,-6.20156
skvělý,skwěły,6341,-6.00874
slibně,sliwne,6362,-6.73587
smlouvu,smlowu,6403,-6.09715
smrtící,smjerćica,6411,-6.8016
smyčec,smyčec,6416,-6.94339
smírčímu,smjerjčimu,6417,-6.73448
snadněji,snadneji,6434,-6.00805
snazší,snaziši,6439,-6.30249
socializace,socializace,6467,-6.30728
sociální,socialnje,6469,-6.66438
sociálních,socialnich,6470,-6.45014
sociálně,socialnje,6471,-6.69634
souhlasí,suhłasa,6484,-6.13318
souostrovích,suostrowich,6490,-6.74942
soupeřek,superjek,6492,-6.33105
sousedy,susedy,6494,-6.21719
soutěžení,syćeženje,6500,-6.83762
součástí,sučasta,6513,-6.06159
spadající,spadajica,6517,-6.3911
speciální,specialnje,6525,-6.76541
spektroskopie,spektroskopija,6527,-6.19918
splynou,spłyno,6533,-6.33968
spojenci,spojenci,6538,-6.53432
společně,společnje,6552,-6.67136
spolupracovali,spolupracowali,6554,-6.16425
spolupráci,spolupraci,6559,-6.07447
spoléhal,spolěhal,6560,-6.1274
sportovce,sportowca,6564,-6.29581
spočítaní,spočitanje,6575,-6.73441
spočívá,spočiwa,6578,-6.34549
starožitnostmi,starožitnostmi,6627,-6.0518
stoupající,stopajica,6667,-6.85012
středomořskou,středomorsku,6746,-6.57773
středověku,středowěku,6749,-6.46771
střízlivý,střizliwy,6759,-6.8831
subtropické,subropiskeje,6765,-6.70377
svatozáři,swatozari,6773,-6.45705
svátků,swato,6784,-6.58095
svévolně,swěwolnje,6789,-6.7194
symbolického,symjeboliskejeho,6811,-6.41931
sňatky,snjatki,6830,-6.63981
tabulce,tabulca,6832,-6.92717
tabákové,tabakowy,6833,-6.50675
tasmánskou,tasmansku,6849,-6.07258
taxi,taxi,6851,-6.68575
tažín,tažen,6854,-6.40966
technické,techniskeje,6855,-6.44467
technologickému,technologiskemu,6860,-6.85448
technologický,technologiski,6861,-6.43856
technologii,technologiski,6863,-6.7893
tehdejších,tehodźešich,6867,-6.61034
telefonický,telefoniski,6872,-6.59574
telefonických,telefoniskich,6873,-6.70494
teleskopy,teleskopy,6877,-6.05023
teleskopů,teleskopo,6878,-6.18165
templářům,templarom,6885,-6.8329
teoretickou,teorjetiske,6894,-6.09881
teploměr,teploměr,6901,-6.16564
teplotní,teplotnje,6903,-6.28044
texaský,texaski,6919,-6.64799
texty,texty,6920,-6.6851
tibetské,tebjetiskeje,6925,-6.64441
tibetského,tebjetiskejeho,6926,-6.33344
tisíců,tisica,6939,-6.65325
tonžským,tonžskim,6963,-6.45676
topografii,topografiji,6964,-6.04754
toužily,tožili,6974,-6.35761
tradičně,tradičnje,6982,-6.14331
transportní,transportanje,6984,-6.95845
traumatickou,tramatiske,6993,-6.48204
trpělivost,terpeliwosć,7009,-6.5163
tygrů,tigero,7054,-6.46833
typickou,typiske,7056,-6.21765
typů,typo,7059,-6.53935
táhnou,tóhnu,7068,-6.33214
táhnout,tóhnyć,7069,-6.5618
týkajících,tykajicich,7084,-6.76344
těžce,ćežca,7104,-6.3186
třešně,třešnje,7120,-6.80209
třináct,třinacć,7125,-6.25116
třmenu,třmjenu,7127,-6.03335
ubytování,bytowanje,7136,-6.85238
udržet,udržeć,7144,-6.17924
udržovány,udržowany,7146,-6.16351
událostí,udalosći,7150,-6.52207
uhličitého,wuhličiteho,7155,-6.20187
uhlíkové,wuhlikowy,7158,-6.49588
ujistila,jistila,7161,-6.00811
ukazatelem,ukazaćelem,7163,-6.97169
ukončil,končił,7167,-6.35565
ukončila,končila,7168,-6.70224
ukončilo,končiło,7169,-6.88011
ukončit,končić,7170,-6.13961
umožňuje,móžuje,7187,-6.97901
umístěny,měsćeny,7190,-6.15721
umělci,měłci,7194,-6.72477
upozornil,upozornił,7210,-6.31875
určené,určene,7223,-6.51076
určitou,určitoju,7226,-6.95881
určitého,určiteho,7229,-6.87337
určitý,určity,7231,-6.16254
určuje,určuje,7233,-6.1989
usilováno,usilowano,7236,-6.95086
usnadní,usnadnje,7240,-6.41573
uspět,uspić,7250,-6.59545
utvářela,utwarela,7258,-6.88308
utíkat,utikat,7260,-6.36703
uvařené,uwarjene,7262,-6.8337
uvedení,uwjedenje,7264,-6.20874
uvedl,uwjedl,7266,-6.57479
uvedou,uwjedu,7271,-6.64735
uvolní,uwolnje,7272,-6.21764
uvádí,uwadźi,7273,-6.177
uváděna,uwadźena,7276,-6.20046
uvítal,swětal,7278,-6.10783
uvědomujete,swědomujeće,7279,-6.77517
uzavřeli,uzawrjeli,7280,-6.28745
uzavření,uzawrjenje,7282,-6.88225
uznány,uznany,7284,-6.0966
uznává,uznawa,7285,-6.41528
uznávána,uznawana,7286,-6.34975
učící,čica,7295,-6.31758
ušetřit,jetřić,7296,-6.65692
užitek,užitak,7299,-6.67339
užití,užiti,7300,-6.99882
vegetace,wjegotace,7338,-6.98524
velitelství,wjelitelosće,7345,-6.57615
venkovských,wjenowskich,7357,-6.01467
veřejné,wjerjejne,7370,-6.70448
veřejného,wjerjejneho,7371,-6.44874
veřejných,wjerjejnych,7372,-6.00819
veřejně,wjerjejnje,7373,-6.99123
vlhkostí,wołhosći,7412,-6.55954
vnitřku,wnitřiku,7434,-6.12091
vnitřní,wnitrne,7435,-6.49719
vnější,wněši,7439,-6.19842
vsedě,sedźe,7512,-6.02734
vstoupilo,stupiło,7514,-6.30969
vybavení,wybawjenje,7523,-6.31334
vybuchly,wybuchły,7528,-6.05239
vychutnat,wychutnat,7533,-6.43246
vycházení,wychazenje,7534,-6.32775
vydechují,wydechuje,7539,-6.92491
vyhnout,wyhnyć,7550,-6.94742
vyhodnocována,wyhódnosowana,7552,-6.50046
vyhrál,wyhral,7558,-6.43037
vykonávat,wykonawat,7572,-6.57765
vykročil,wykročił,7575,-6.64438
vykřikoval,wykřikowal,7576,-6.82926
vynalezení,winalezenje,7580,-6.81992
vynalézavost,winalezawosć,7581,-6.25607
vynesen,winjesyn,7583,-6.02768
vypadají,wypadaja,7586,-6.19488
vypadaly,wypadały,7589,-6.52081
vypnuli,wipnuli,7592,-6.89689
vypravěče,wyprawěče,7595,-6.9205
vyrobeno,wyrobjeno,7601,-6.13393
vyrůstání,wyróstanje,7606,-6.27704
vysloužíte,wysłužeće,7612,-6.27771
vystoupíte,wystupiće,7621,-6.03126
vysílal,wyšilal,7626,-6.47591
vysílač,wyšilač,7627,-6.65443
vytvoření,witworjenje,7632,-6.23254
vytvořilo,witworiło,7634,-6.05319
vytvořte,witworjće,7637,-6.30802
vyvolány,wywolany,7658,-6.20971
vyzval,wizwal,7664,-6.68171
vyřešil,wyrješił,7670,-6.13064
vyšetřování,wyšetrowanje,7673,-6.49346
vyžadovaly,wyžadowały,7677,-6.3976
vzdělávacích,wzdźelawacich,7698,-6.85252
vzdělávání,wzdźelawanje,7699,-6.22024
vzhledem,wzhledem,7700,-6.14833
vzniklé,wznikła,7706,-6.35807
vzpřímeně,wozpřimjene,7711,-6.16872
vztah,wztah,7713,-6.39939
vzácnou,wzacnu,7717,-6.56691
vzájemné,wzajemne,7720,-6.06395
vzájemně,wzajemjenje,7721,-6.5635
válečnou,walečnu,7725,-6.26343
vážily,wóžili,7736,-6.92166
víkendu,wikandu,7746,-6.90791
výběr,wyběr,7762,-6.40312
výběrem,wyběrjem,7763,-6.41183
výkonnosti,wykonnosći,7785,-6.84037
výkonný,wykonny,7787,-6.3434
výletů,wylato,7792,-6.30682
výpadku,wypadku,7795,-6.73372
výpadky,wypadki,7796,-6.91699
výrazného,wjerazneho,7801,-6.41418
výrazně,wjeraznje,7802,-6.95667
výrazu,wjerazu,7803,-6.15251
výskytem,wyskitem,7808,-6.02819
výsledkem,wysledka,7811,-6.13564
výsledky,wysledki,7812,-6.21101
výstavby,wystawby,7815,-6.33857
výzkumu,wiskemu,7827,-6.39736
významně,wiznamne,7831,-6.63457
výživu,wyžiwu,7840,-6.33473
výživy,wyžiwy,7841,-6.35612
vědecké,wědźeskej,7850,-6.76166
vědeckého,wědźeskeho,7851,-6.4527
vědeckému,wědźeskemu,7852,-6.19367
vědeckými,wědźeskimi,7855,-6.73355
všudypřítomná,wšudypřitomna,7898,-6.65788
zabývají,zabiwaja,7920,-6.66839
zahrnutá,zahrnuta,7948,-6.05896
zahynuli,zahinuli,7949,-6.7804
zajímavé,zajimawe,7961,-6.02583
zakřičených,zakřičenych,7976,-6.02248
zaměstnává,zaměstnawa,7995,-6.0686
zaměřují,zaměrja,8000,-6.05888
zaostávaly,zawostawały,8004,-6.07106
zapečetěné,zapječećene,8005,-6.42982
zapůjčit,zapójčić,8015,-6.65652
zarezervovali,zarjezorwowali,8016,-6.5134
zasazenou,zasazeno,8018,-6.76445
zasazenému,zasazenjemu,8019,-6.06633
zastupitelství,zastupićelosće,8034,-6.36589
zasvěcenci,zaswěcenci,8038,-6.75557
zatímco,zatimco,8044,-6.0855
začleněny,začlenjeny,8069,-6.83783
zařízeních,zarězenich,8081,-6.89462
zbarvenou,zbarwjeno,8087,-6.49812
zbytek,zbitak,8094,-6.22571
zchudlé,zchudźele,8101,-6.38419
zdejší,zdźeši,8107,-6.27005
zdokumentovány,zdokumjentowany,8110,-6.74789
zdravotnické,zdrawotniskeje,8113,-6.1607
zdvořilost,zdworilosć,8122,-6.47895
zemědělců,zemjedźelco,8137,-6.67651
zformovala,zformowala,8151,-6.14419
zformovalo,zformowało,8152,-6.29136
zjednodušené,zjednorjene,8162,-6.07644
zkontaktovat,zontaktowat,8172,-6.0511
zkontaktování,zontaktowanje,8173,-6.78146
zkoumané,zumanje,8176,-6.81791
zkoumání,zumanje,8178,-6.53403
zkušenost,zjenosć,8182,-6.02015
zkušenosti,zjenosći,8183,-6.64895
zlepšení,polěpšenje,8187,-6.75118
zlepšovala,polěpšowala,8190,-6.45112
zločinného,złočinneho,8191,-6.87407
zmiňovat,zeminjowat,8193,-6.00968
znečištění,znječišćina,8225,-6.35734
známkou,znamku,8234,-6.21813
známky,znamki,8235,-6.0165
znázorněn,znazorněn,8249,-6.97432
zpětná,zpětna,8266,-6.24497
zpěvák,zpiwak,8270,-6.34084
způsobena,zpósobjena,8275,-6.12119
způsobená,zpósobjenja,8276,-6.38541
způsobilo,zpósobiło,8278,-6.31332
způsobují,zpósobuje,8284,-6.86243
ztrátovém,ztratowym,8303,-6.56635
ztrátě,ztraće,8305,-6.06116
zužují,zužuje,8307,-6.5837
zvracení,zwjeracenje,8327,-6.40066
zvyklí,zwyklu,8335,-6.777
zvyky,zwyki,8336,-6.31717
zvyků,zwyko,8337,-6.99477
zvážit,zwóžić,8338,-6.60419
zvířecími,zwěrjecimi,8343,-6.06445
zájezdů,zajezdo,8357,-6.66
zákazníků,zakaznika,8362,-6.62102
záležitosti,zaležitosći,8378,-6.34735
zárodečné,zarodźečne,8393,-6.42075
zážitek,zažitak,8421,-6.81658
zřítilo,zřitiło,8443,-6.60808
zůstaňte,zóstańće,8447,-6.21725
zůstávají,zóstawaja,8448,-6.24734
zůstáváte,zóstawaće,8450,-6.06695
élevé,elewe,8460,-6.69338
údajného,wudajneho,8466,-6.77948
únavy,wunawy,8477,-6.26532
úplně,wuplnje,8481,-6.40666
úroky,wuroki,8483,-6.16691
úrovně,wurowne,8484,-6.5792
úvahu,wuwahu,8506,-6.44576
území,wuzemi,8507,-6.13489
úzká,wuska,8508,-6.35316
účastní,wučastarne,8510,-6.49809
účelem,wučelem,8513,-6.3388
účelu,wučelu,8514,-6.32156
účinkovali,wučinowali,8516,-6.08969
účinky,wučiny,8518,-6.83139
účinnost,wučinnosć,8519,-6.39211
úřady,wurady,8527,-6.16612
úředníci,wurjednici,8532,-6.16087
Část,Čast,8544,-6.01775
Číně,Čěnje,8551,-6.86079
členskou,čelensku,8593,-6.81413
členství,čelenosće,8594,-6.23656
článku,članku,8601,-6.03801
čtyřek,čtyrjek,8614,-6.35879
čtyři,čtyri,8615,-6.6629
částečně,častečnje,8621,-6.19619
řidiče,rudźičo,8677,-6.34297
řidiči,rudźiči,8678,-6.18685
řidičů,rudźičo,8679,-6.9667
řídce,rědca,8685,-6.52331
řídící,rědźica,8688,-6.82883
říjnu,rějnu,8690,-6.13995
řízení,rězenje,8695,-6.84862
řízený,rězjeny,8696,-6.19183
Švédska,Swojedźiska,8706,-6.52952
Švýcarska,Swicarska,8711,-6.37439
široké,širokeje,8728,-6.02781
širokém,širokem,8729,-6.69838
španělských,španjelskich,8746,-6.89073
španělštině,španjelšćinje,8748,-6.62631
španělští,španjelšći,8749,-6.96702
šplhat,špłhat,8752,-6.73222
šálku,šelku,8761,-6.95673
šířku,šiku,8765,-6.57242
žabky,žabki,8773,-6.94529
žaloby,žaloby,8775,-6.40635
žargonu,žargonu,8777,-6.48227
žasnout,žasnut,8779,-6.2416
židovského,židowskejeho,8800,-6.84661
žijící,žijica,8804,-6.43546
žijících,žijicich,8805,-6.00034
žirafy,žirafy,8808,-6.0105
životní,žiwotnje,8815,-6.35532
živočichy,žiwočichi,8821,-6.52152
živočichů,žiwočicho,8822,-6.34109
žulové,želowy,8827,-6.73733
