source,hyp,id,score
vodopády,wodopady,7446,-2.92607
vodu,wodu,7449,-2.52336
vodíku,wodźiku,7452,-2.98998
vojenské,wojenskeje,7455,-2.60607
vojenských,wojenskich,7456,-2.34754
vojska,wojska,7459,-2.01246
volbami,wołbami,7464,-2.59839
volbách,wołbach,7466,-2.87542
voleb,wołb,7468,-2.92547
volič,wolič,7473,-2.32387
voliče,woličo,7474,-2.74165
voliči,woliči,7475,-2.58552
volné,wołny,7478,-2.82497
volném,wołnym,7479,-2.73801
voze,woze,7482,-2.30468
vozidlo,wozidło,7487,-2.75842
vozili,wozili,7490,-2.83003
vozu,wozu,7492,-2.43241
vozy,wozy,7493,-2.69646
vozík,wozik,7494,-2.4383
vrstvami,wjerstwami,7507,-2.35905
vy,wy,7522,-2.37002
vychovaný,wychowany,7530,-2.63953
vychovat,wychowat,7531,-2.77608
vysoko,wysoko,7616,-2.90853
vzala,wzala,7684,-2.23209
vzato,wzato,7686,-2.57589
vzduch,wzduch,7689,-2.93971
vznik,wznik,7705,-2.72755
vám,wam,7730,-2.32139
vámi,wami,7731,-2.15866
vánice,wanica,7732,-2.03301
vás,was,7734,-2.7881
váš,waš,7735,-2.7225
více,wica,7744,-2.5435
vín,win,7747,-2.89988
víra,wěra,7749,-2.25124
vítá,wita,7752,-2.57633
víza,wiza,7756,-2.6397
východ,wychodź,7765,-2.79499
výše,wyše,7835,-2.95159
výška,wyška,7836,-2.7905
věc,wěc,7844,-2.63609
věd,wjedź,7848,-2.91711
vědy,wědy,7859,-2.71959
věty,wěty,7870,-2.76484
většina,wětšina,7871,-2.58823
vše,wše,7886,-2.27709
všem,wšem,7891,-2.91732
z,z,7912,-2.01208
zadní,zadnje,7933,-2.91375
zadních,zadnich,7934,-2.29715
zahalená,zahalena,7938,-2.95646
zajatých,zajatych,7956,-2.57509
založena,založena,7981,-2.44075
zaplatit,zaplatić,8006,-2.51887
zaplaveno,zaplawjeno,8008,-2.59857
zaplavená,zaplawjenja,8009,-2.34526
zaslán,zaslan,8024,-2.94318
zastaralé,zastaralej,8027,-2.83114
zastavila,zastawiła,8030,-2.46668
zavazadlo,zawazadło,8046,-2.83865
zavedena,zawjedźena,8047,-2.22965
zavedeny,zawjedźeny,8048,-2.82594
začíná,začina,8076,-2.66579
zde,zdźe,8106,-2.47827
zdi,zdźi,8109,-2.3858
zemích,zemich,8133,-2.0763
zemím,zemim,8134,-2.50549
zeměni,zemjeni,8141,-2.17574
zima,zima,8160,-2.95436
znamená,znamjenja,8210,-2.53682
značkami,značkami,8212,-2.49785
znám,znam,8230,-2.41256
známe,znamje,8231,-2.84509
známý,znamy,8242,-2.90515
znáte,znaće,8248,-2.90704
zorné,zorne,8253,-2.85347
zpravidla,zprawidla,8258,-2.06332
zranit,zranić,8291,-2.52294
zrodila,zrodźila,8296,-2.61399
zvěře,zwěrje,8347,-2.35114
záchranu,zachranu,8352,-2.97929
základen,zakładźeń,8364,-2.92963
základna,zakładna,8365,-2.0895
základny,zakładny,8368,-2.26044
základy,zakłady,8371,-2.97574
zákon,zakon,8373,-2.26078
zákony,zakony,8376,-2.72124
západ,zapad,8383,-2.52582
zápas,zapas,8386,-2.1902
zápis,zapis,8391,-2.83099
závod,zawodź,8410,-2.87242
závody,zawody,8415,-2.96788
získala,ziskala,8424,-2.80492
získali,ziskali,8425,-2.59647
získalo,ziskało,8426,-2.91246
získat,ziskat,8429,-2.92346
íránská,iranska,8462,-2.13096
čar,čar,8555,-2.85952
časových,časowych,8561,-2.32362
času,času,8565,-2.90887
čelit,čelić,8570,-2.84115
černé,černe,8571,-2.51872
černému,černemu,8572,-2.82015
červených,čerwjenych,8580,-2.94715
čistýma,čistyma,8588,-2.44682
část,čast,8620,-2.67349
čísla,čisla,8632,-2.87818
řada,rada,8649,-2.61639
řeka,rjeka,8660,-2.72559
škody,škody,8733,-2.96193
štěnice,šćinica,8754,-2.57135
šupinami,šupinami,8756,-2.74425
žehlička,žehlička,8782,-2.77793
železa,železa,8784,-2.35894
železo,železo,8787,-2.50433
žen,žen,8789,-2.32968
ženské,ženskeje,8792,-2.64756
ženského,ženskejeho,8793,-2.33659
ženu,ženu,8794,-2.38702
ženách,ženach,8796,-2.43696
ženám,ženam,8797,-2.46835
žádný,žadny,8833,-2.8395
