source,hyp,id,score
některými,njekterymi,4431,-5.56201
německý,njemjeski,4435,-5.63833
německých,njemjeskich,4436,-5.74753
obdivování,wobdźiwowanje,4452,-5.63668
objevily,wobjewiły,4471,-5.13256
objevují,wobjewuje,4473,-5.73769
objevům,wobjewom,4475,-5.54934
oblíbených,woblěbjenych,4493,-5.55703
obrazovky,wobrazowki,4506,-5.24972
obsahu,wobsahu,4509,-5.61529
obsahuje,wobsahuje,4510,-5.88013
obsluhována,wobsluhowana,4514,-5.29639
obviněna,wobwinina,4522,-5.09325
obydlené,wobydlene,4526,-5.73235
obálku,wobalku,4535,-5.31628
obálky,wobalki,4536,-5.49955
obřadů,wobrado,4548,-5.10541
ocas,wocas,4553,-5.41269
ochucených,choucenych,4566,-5.98621
ocitl,wocitl,4568,-5.86697
odehrála,wodźehrala,4580,-5.19025
odehrávala,wodźehrawala,4583,-5.35637
odehrává,wodźehrawa,4585,-5.06544
odezvami,wodźezwami,4586,-5.56016
odhalil,wodhalił,4589,-5.83633
odjeli,wodźjeli,4590,-5.85274
odkladu,wodkładu,4593,-5.98379
odkud,wodkud,4595,-5.41278
odlišném,wodlišćinym,4600,-5.08345
odnesly,wodnjesły,4610,-5.41222
odolejte,wodźelejće,4611,-5.23096
odolnou,wodźelnju,4612,-5.93955
odpad,wodźpad,4614,-5.43354
odpadla,wodźpadla,4615,-5.7686
odpadních,wodźpadnich,4617,-5.63653
odplave,wodźplawje,4619,-5.81237
odrazí,wodrazi,4627,-5.94289
odráží,wodróži,4628,-5.99026
odvolána,wodwolana,4635,-5.41497
of,wof,4641,-5.59593
oheň,woheń,4645,-5.63977
ohlašuje,wohlašuje,4646,-5.49955
ohledem,wohledem,4647,-5.20498
ohledně,wohlednje,4648,-5.00514
ohledu,wohledu,4649,-5.09825
ohraničená,wohraničona,4651,-5.9433
ohrozili,wohrozili,4653,-5.27434
ohrožení,wohroženje,4654,-5.40365
ohrožených,wohroženych,4655,-5.05676
ohroženým,wohroženym,4656,-5.05031
okolnostmi,wokołnostmi,4666,-5.8753
okolností,wokołnosći,4667,-5.57255
okolní,wokolnje,4668,-5.16298
okružní,wokružni,4676,-5.90397
omezena,womjezona,4688,-5.68541
online,wonlinje,4696,-5.01693
opačnou,opačnu,4699,-5.67486
opačné,opačne,4700,-5.22015
opačně,opačnje,4701,-5.50689
operací,operaci,4704,-5.65378
opeření,operjenje,4707,-5.29398
opomíjeni,opomijeni,4709,-5.55305
opustil,opustił,4719,-5.54779
opustili,opustili,4720,-5.38336
opustit,opustić,4721,-5.33175
orientujete,orijantujeće,4738,-5.35018
orosením,orosynim,4740,-5.71424
osadou,wosadu,4742,-5.56641
oslavují,woslawuje,4746,-5.64605
oslovují,wosłowuje,4749,-5.90658
osmkrát,wosomkrat,4754,-5.61603
osoby,wosoby,4758,-5.15151
ostatní,wostatnje,4759,-5.04483
ostrově,wostrowje,4770,-5.37356
ostrém,wostrem,4773,-5.06671
osídlováno,wosydłowano,4787,-5.80881
otřáslo,wotrasło,4802,-5.64353
ovcí,wowci,4803,-5.51641
ovlivněny,wowliwnjeny,4806,-5.72942
ovládat,wowladat,4811,-5.22851
označil,woznačił,4821,-5.83529
označila,woznašila,4822,-5.85957
označili,woznašili,4823,-5.34855
oznámení,woznamjenje,4828,-5.95932
oznámením,woznamjenim,4829,-5.47067
očekávat,wočkawat,4833,-5.98332
očekává,wočkawa,4834,-5.74876
pH,pH,4841,-5.50749
pacifismu,pacifismu,4847,-5.16442
palubní,palubnje,4859,-5.77641
partnerství,partanjerstwje,4879,-5.99169
pasažéry,pasažery,4881,-5.76048
pasoucí,pasuci,4882,-5.0165
pauzu,pauzu,4896,-5.87569
peníze,pjeněze,4898,-5.44494
peněžní,pjeněžni,4900,-5.2638
pergamenový,pergamjenowy,4901,-5.71147
pečlivou,pječliwoju,4914,-5.53615
pilotům,pilotom,4917,-5.27992
plantážích,plantažich,4927,-5.65858
platební,platebnje,4928,-5.47651
plavby,plawby,4934,-5.39477
plazmatu,plazmatu,4941,-5.96849
plynem,płynjem,4954,-5.00466
pláží,plaži,4966,-5.68884
pobytu,pobitu,4972,-5.84244
pobřežními,pobrěžnimi,4976,-5.35087
pobřeží,pobroži,4977,-5.7658
pochybovalo,pochibowało,4983,-5.14826
podepsal,podźepsal,4991,-5.59201
podmořské,podźmorskeje,4997,-5.83804
podmínkami,podźminkami,4999,-5.15178
podmínkách,podźminkach,5001,-5.87567
podněcuje,podněšuje,5008,-5.79755
podporoval,podźporowal,5022,-5.66141
podporu,podźporu,5024,-5.28718
podporuje,podźporuje,5025,-5.41363
podrobného,podrobneho,5028,-5.14831
podrážkou,podróžku,5031,-5.35322
podstatné,podźstatny,5035,-5.27934
podstatně,podźstatny,5036,-5.01784
podstoupit,podźstupić,5038,-5.7236
pohodlné,pohodlnje,5055,-5.08013
pohromadě,pohromadźe,5062,-5.78751
pohyb,pohyb,5064,-5.96243
pohybovali,pohibowali,5065,-5.69007
pohybovat,pohibowat,5066,-5.84215
pohybuje,pohybuje,5068,-5.37522
pohádkovou,pohadkowoju,5071,-5.32537
pohřebiště,pohrjebišće,5074,-5.37042
pokrývají,pokriwaja,5100,-5.02
pokrývaly,pokriwały,5101,-5.57289
pokušení,pokušenje,5107,-5.59917
pomalejší,pomalejši,5137,-5.29903
ponechte,ponchće,5152,-5.53246
poněkud,poněkud,5155,-5.11751
poplatcích,poplatcich,5160,-5.07374
poprvé,poprwa,5163,-5.57456
populární,popularne,5168,-5.2777
pornografií,pornografije,5175,-5.75797
portugalsky,portugalski,5182,-5.30867
porážce,poróžca,5186,-5.13122
postupně,postupnje,5219,-5.22139
postupů,postupo,5222,-5.33725
potenciál,potencial,5228,-5.96252
potenciálem,potencimale,5229,-5.78683
potvrzuje,potwrozuje,5241,-5.67337
potíží,potiži,5245,-5.49695
potýkají,potykaja,5246,-5.646
potřebné,potrjebne,5250,-5.64711
pouhou,pohu,5261,-5.22929
pouhých,pouhich,5263,-5.15739
použije,požije,5266,-5.19342
použít,požić,5270,-5.45728
používána,požiwana,5280,-5.93122
povinností,powinnosći,5292,-5.30442
později,pozdźije,5306,-5.21339
poznamenané,poznamjenjanje,5316,-5.19193
počasí,počasa,5325,-5.17513
počasím,počasam,5326,-5.15076
počtem,počtem,5329,-5.32861
počtu,počtu,5330,-5.14815
počítači,počitači,5337,-5.9192
pořádají,poradaja,5347,-5.12095
pořádku,poradku,5349,-5.62253
pořádány,poradany,5350,-5.29878
pořádání,poradanje,5351,-5.58001
poškozená,poškozena,5353,-5.02696
poškozené,poškozene,5354,-5.68061
poškození,poškozenje,5355,-5.68498
poškozených,poškozenych,5356,-5.33809
požárů,požaro,5365,-5.77005
prasknout,praksknut,5385,-5.13107
praxe,praxe,5399,-5.45881
praxi,praxi,5400,-5.38797
prefektuře,prafekturje,5404,-5.08912
premiéra,premiera,5405,-5.11899
prezidentem,prezidźentem,5410,-5.16798
primárek,primarak,5415,-5.31306
princip,princip,5418,-5.19623
principu,principu,5419,-5.55975
prioritizaci,prioritizaci,5421,-5.26055
problematiku,problematiku,5426,-5.88336
probuzení,probuzenje,5435,-5.56673
probíhajícího,proběhajiciho,5437,-5.96864
procesů,proceso,5448,-5.24737
procesům,procesam,5449,-5.02021
produktů,produkto,5460,-5.09566
projdou,projdoju,5480,-5.34916
promyšleny,promyšleny,5492,-5.29286
propustností,propustnosći,5504,-5.58603
prostředků,prostředka,5520,-5.04261
prostřednictvím,prostřednistwom,5521,-5.16447
proteinů,proteina,5526,-5.17063
protilátek,protilatak,5530,-5.41233
prstýnek,prstynek,5559,-5.21198
prvků,prwka,5565,-5.0617
prvotřídní,prwotřednje,5570,-5.03828
průmyslu,promysłu,5585,-5.96215
průsmyku,prosmyku,5588,-5.54487
průtrže,protrže,5589,-5.15541
průzkumník,prozumnik,5590,-5.47245
psanou,posanu,5592,-5.14145
psů,poso,5597,-5.06862
pušky,pubški,5614,-5.74131
pyramida,piramida,5616,-5.67967
péče,pečo,5632,-5.92299
péči,peči,5633,-5.3172
písemný,pěsemjeny,5634,-5.14466
písně,pěsnje,5640,-5.1299
písčité,pěsčiće,5642,-5.57564
pětkrát,pětkrat,5657,-5.89144
pěšky,pěški,5658,-5.17003
přecházel,přechazel,5663,-5.67574
předchozího,předechozeho,5668,-5.13543
předcházel,předechazel,5671,-5.11781
předchůdce,předechódca,5672,-5.94252
předpokladu,předpokładu,5693,-5.69155
předpokládá,předpokłada,5696,-5.61295
předsedy,předsedy,5699,-5.12556
představení,předestawjenje,5701,-5.0746
předvádění,předwadźenje,5713,-5.53052
přehřátí,přehrati,5721,-5.47144
přejdou,přejdoju,5723,-5.80181
překvapeni,překwapjeni,5729,-5.76702
překvapí,překwapje,5731,-5.08447
překážek,překažek,5732,-5.17086
překážky,překažki,5733,-5.18487
přenesení,přenjesenje,5737,-5.45764
přepracování,přepracowanje,5745,-5.25087
přerušení,přerjenje,5752,-5.01257
přesahují,přesahuje,5756,-5.97536
přeskupení,přeskupenje,5758,-5.59799
přestupek,přestupak,5770,-5.38518
přestěhoval,přestehowal,5771,-5.10328
přesunou,přesuno,5772,-5.83237
přesunula,přesunula,5773,-5.54333
přesunut,přesunut,5774,-5.74819
převládají,přewjeladaja,5780,-5.86808
převzaly,přewzały,5784,-5.01974
přečetl,přečećel,5786,-5.39938
přežitím,přežitim,5790,-5.48576
přibližně,přibližne,5793,-5.94079
přiblížit,přibližić,5794,-5.95284
přijdou,přijdoju,5811,-5.08617
připevněným,připewnjenym,5835,-5.00963
připojenou,připojeno,5837,-5.03241
přirozeném,přirozenym,5845,-5.03337
přivlastnili,přiwołastnili,5855,-5.11968
přivlekly,přiwjelekły,5856,-5.48617
přivrácené,přiwjeracene,5857,-5.35459
přičemž,přičomž,5863,-5.06369
přílepek,přilepak,5881,-5.16041
přístupném,přistupnym,5916,-5.33455
původní,powodnje,5936,-5.2876
původně,powodnje,5939,-5.77835
původu,powodu,5940,-5.61617
rajčaty,rajčaty,5955,-5.29553
rakety,rakaty,5958,-5.26714
reakcemi,reakcemi,5969,-5.0406
realizaci,realizaci,5973,-5.98607
relativně,relatiwne,5987,-5.3285
revoluci,rewoluci,6000,-5.37651
režimu,regimu,6009,-5.1972
rizicích,rizicich,6010,-5.41791
rodinné,rodźinne,6016,-5.16616
rostlinné,rostlinne,6035,-5.29044
rozbouřený,rozbourjeny,6044,-5.44524
rozbíjejí,rozbija,6045,-5.538
rozdílem,rozdźelem,6047,-5.56732
rozdílu,rozdźilu,6049,-5.03137
rozdíly,rozdźili,6050,-5.48166
rozdílům,rozdźilom,6052,-5.83104
rozehnala,rozehnala,6056,-5.90744
rozehnali,rozehnali,6057,-5.69899
rozeklaný,rozakłany,6058,-5.21877
rozhodnout,rozhodnyć,6062,-5.65253
rozhodně,rozhodnje,6064,-5.09013
rozhovoru,rozhoworu,6065,-5.72061
rozlišovat,rozlišćinowat,6067,-5.02815
rozlišování,rozlišćinowanje,6068,-5.75852
rozmanitému,rozmanićemu,6069,-5.837
rozmezí,rozemjezi,6070,-5.78826
roztepáno,rozćepano,6081,-5.63784
roztomilá,roztomila,6082,-5.1204
rozumně,rozumne,6085,-5.0128
rozvinutých,rozawinutych,6087,-5.85715
rozvojových,rozwojowych,6091,-5.14078
rukojmích,rukomjich,6106,-5.11118
rušení,rjenje,6116,-5.03837
rušným,rušnym,6118,-5.60686
rybařením,rybarjenim,6121,-5.04119
rybolov,rybołow,6122,-5.22388
rytcem,rytcom,6134,-5.84959
rytmy,ryćmy,6136,-5.62199
rámci,ramci,6145,-5.18515
různou,roznu,6150,-5.33539
samostatnou,samostatny,6167,-5.02471
samozvané,samozwanje,6174,-5.70196
satelitní,satelitarne,6182,-5.46298
sbírání,swěranje,6189,-5.02848
schopen,schopan,6194,-5.13846
schopnost,schopnosć,6196,-5.00908
schopnosti,schopnosći,6198,-5.63788
schválení,schwalenje,6201,-5.30215
scházela,schazela,6202,-5.29188
scény,sceny,6204,-5.19863
sdíleny,sdźeleny,6208,-5.48271
sediment,sedźimjent,6217,-5.69842
sektářské,sektarskeje,6228,-5.77409
senzory,senzory,6232,-5.1585
setkat,setkat,6246,-5.12265
setkání,stanje,6247,-5.95593
severoatlantická,sewjeroatlantiska,6257,-5.04926
sečteny,sečotny,6268,-5.1882
silnic,silnic,6279,-5.59789
silnici,silnici,6281,-5.31465
silničních,silničnich,6283,-5.70079
silné,silnje,6286,-5.29427
silně,silnje,6289,-5.18078
simulačních,simulačnich,6293,-5.53732
situace,situace,6296,-5.81437
situaci,situaci,6297,-5.92444
skládají,składaja,6307,-5.22351
skládaly,składały,6308,-5.54945
skončil,skončił,6311,-5.41019
skončila,skončila,6312,-5.75678
skončili,skončili,6313,-5.24576
skončilo,skončiło,6314,-5.93465
skrze,skrze,6321,-5.35289
skutečnost,skutečnosć,6333,-5.80752
skutečný,skutečny,6335,-5.93934
skutečných,skutečnich,6336,-5.90396
skvělá,skwěła,6339,-5.53194
skřípala,skřipala,6346,-5.07098
sloučeniny,słučeniny,6366,-5.27243
smazání,smazanje,6397,-5.04193
smazánými,smazanymi,6398,-5.40153
smlouvou,smlowoju,6402,-5.80569
smlouvy,smlowy,6404,-5.43422
snažili,snašili,6440,-5.29223
snaží,snaži,6441,-5.92415
snídani,snidźani,6447,-5.30892
snímače,snimače,6449,-5.1057
snížil,snižił,6453,-5.16479
snížili,snižili,6454,-5.00035
sněhové,sněhowy,6458,-5.11939
sobeckých,sobjeskich,6460,-5.83177
soběstačnými,soběstačnimi,6464,-5.11018
socializovány,socializowany,6468,-5.3235
sofistikovaný,sofistikowany,6472,-5.37302
sopky,sopki,6475,-5.37932
souhlasil,suhłasił,6483,-5.81715
souhrnem,suhrnjem,6485,-5.68001
soukromí,sokromi,6486,-5.34579
soukromých,sokromych,6487,-5.74564
soupeřem,superjem,6493,-5.71892
soustředila,sustředźila,6498,-5.4248
soustředí,sustředźi,6499,-5.67852
souvislost,sowislosć,6505,-5.72498
souzen,sudźeny,6507,-5.53393
současnosti,sučasnosći,6508,-5.18798
současného,sučasneho,6509,-5.43489
současném,sučasněm,6510,-5.98336
současnému,sučasnjemu,6511,-5.89392
speciace,specijace,6521,-5.1806
spektrum,spektrum,6528,-5.17253
spekulací,spekulaci,6530,-5.56858
splétat,splětat,6534,-5.45109
spojen,spojen,6537,-5.31449
spojení,spojenje,6540,-5.15469
spojenými,spojenymi,6541,-5.10889
spojovalo,spojowało,6542,-5.20612
spojují,spojuje,6544,-5.7566
spolehlivou,spolehliwoju,6546,-5.75425
společnost,společnosć,6548,-5.25316
společnosti,společnosći,6549,-5.88196
společným,společnym,6551,-5.68188
spolupráce,spoluprace,6558,-5.9644
sportovních,sportownich,6566,-5.0428
sportů,sporto,6568,-5.61672
sporů,sporo,6569,-5.5317
spoustu,spustu,6572,-5.90341
spousty,spusty,6573,-5.50716
spuštěny,spišćiny,6583,-5.9324
spánkem,spanka,6586,-5.09252
srážce,seražće,6597,-5.64793
srážek,seróžek,6598,-5.01275
stabilizovaném,stabilizowanym,6601,-5.53743
stabilní,stabilnje,6602,-5.37928
starověké,starowěkeje,6624,-5.42305
statečně,statečnje,6636,-5.39052
stejnou,stajnu,6647,-5.04089
stejném,stajnym,6650,-5.07926
studijní,studźijna,6705,-5.15235
stupně,stupnje,6709,-5.15938
stáhnou,stahnu,6718,-5.19547
stárnoucí,starnuci,6721,-5.92868
stávající,stawajica,6730,-5.15364
stíhání,stihanje,6731,-5.31346
stížností,stižnosći,6735,-5.91803
středeční,středźečni,6740,-5.31036
středomořské,středomorskeje,6747,-5.07725
středověk,středowěk,6748,-5.01281
střelci,střelci,6753,-5.74181
stříbro,strěbro,6757,-5.34741
střídáním,střidźanim,6758,-5.89767
subtropická,subropiska,6764,-5.26583
sukně,suknje,6769,-5.1625
svatyně,swatynje,6775,-5.32288
symptomatická,symptomatiska,6812,-5.87167
systémů,systemja,6817,-5.96434
síly,siły,6824,-5.17657
talířů,talerja,6846,-5.37655
tarify,tarify,6848,-5.67441
tažným,tažnym,6853,-5.10255
technický,techniski,6856,-5.48777
technologie,technologija,6862,-5.28649
tekutin,tekutin,6869,-5.26637
telefon,telefon,6871,-5.04312
teleskopu,teleskopu,6876,-5.10739
tendenci,tendźenci,6886,-5.09857
tenké,tenka,6888,-5.07219
tenkém,tenkem,6890,-5.81391
tenčí,tenči,6892,-5.39498
teoretizoval,teorjetizowal,6897,-5.57253
tepelné,tepjelnje,6899,-5.29479
teplotu,teplotu,6904,-5.02412
teploty,teploty,6905,-5.35336
teplém,teplam,6906,-5.56084
termiti,termići,6909,-5.07257
termín,termin,6910,-5.34226
tetřev,terjewje,6918,-5.23113
tisíci,tisici,6937,-5.23832
tisící,tisica,6938,-5.87839
titulu,titulu,6941,-5.14522
tlačíte,tlačeće,6947,-5.95843
touhy,tuhi,6971,-5.02122
tradiční,tradični,6979,-5.39373
tradičního,tradičniho,6980,-5.14215
tragickou,tragiske,6983,-5.01355
transportu,transportu,6985,-5.1885
trhem,trjem,6999,-5.22628
trhy,trhi,7002,-5.69894
trvající,terwajica,7011,-5.55798
trvajících,terwajicich,7012,-5.12285
trénink,treninik,7019,-5.8447
tureckém,tureskem,7026,-5.71112
tureckým,tureskim,7027,-5.3841
tužkou,tužku,7042,-5.32123
typy,typy,7058,-5.68788
tzv,tzw,7062,-5.71287
tábořit,taborit,7064,-5.31307
tábořiště,taborišće,7065,-5.81429
tématech,temaćech,7072,-5.19021
týdenní,tydźene,7080,-5.535
týče,tyče,7095,-5.14065
těsně,ćěsnje,7103,-5.51043
těžit,ćežić,7105,-5.47597
těžké,ćežkeje,7107,-5.28464
těžkému,ćežkemu,7109,-5.10038
třiceti,třiceći,7124,-5.18554
třmenový,třmjenowy,7126,-5.53059
ucházet,wuchazet,7137,-5.78605
udeřilo,udźeriło,7139,-5.52881
udržela,udržela,7140,-5.05063
udrželi,udrželi,7141,-5.4341
udržení,udrženje,7143,-5.96081
udržována,udržowana,7145,-5.48006
události,udalosći,7149,-5.5904
uhličitý,wuhličity,7156,-5.49104
uhrazena,hrazena,7160,-5.59011
ujistit,jistić,7162,-5.44548
ukazuje,ukazuje,7164,-5.49644
ukrajinské,krajinskeje,7172,-5.48291
ukázal,ukaza,7174,-5.16913
ukázala,ukazala,7175,-5.21188
umlčení,mjelčenje,7180,-5.97745
umožněno,móžnjeno,7185,-5.61525
umístit,městić,7189,-5.14631
umějí,měja,7193,-5.14324
umělé,měłe,7197,-5.96033
umění,mjenje,7198,-5.80984
uniknout,uniknut,7202,-5.98
unikátní,unikatnje,7204,-5.75625
univerzitu,uniwersitu,7205,-5.68117
univerzity,uniwersity,7206,-5.11819
univerzitě,uniwersiće,7207,-5.24958
upravené,uprawjene,7211,-5.4551
uprostřed,uprostřed,7212,-5.18035
upřednostňuje,upřednostuje,7213,-5.67532
upřímnost,upřimnosć,7216,-5.85969
určeny,určeny,7221,-5.8285
určená,určena,7222,-5.85711
určit,určić,7224,-5.41896
určitá,určita,7227,-5.74494
určována,určowana,7232,-5.25683
usnadnit,usnadnić,7239,-5.66553
usoudili,usoudźili,7244,-5.5617
utratili,utratili,7254,-5.22282
uvalení,uwalenje,7261,-5.1022
uvedeno,uwjedźeno,7263,-5.46101
uvedený,uwjedźeny,7265,-5.46029
uvedla,uwjedla,7267,-5.36638
uvedli,uwjedli,7268,-5.35924
uzavřena,uzawrjena,7281,-5.21119
učení,čenje,7289,-5.36532
učením,čenim,7290,-5.47335
učitel,čićel,7294,-5.22057
variací,wariaci,7311,-5.54754
vazby,wazbi,7316,-5.62167
vazbě,wazbi,7317,-5.55127
velkém,wjelkem,7351,-5.29072
vepsat,wjepsat,7359,-5.02509
vepřovém,wjeprowym,7361,-5.62785
verze,wjerze,7363,-5.18214
vesmírné,wjesmjerne,7364,-5.93617
vesmíru,wjesmjerju,7365,-5.34165
vešly,wošły,7376,-5.80988
videoher,widźeohor,7381,-5.08876
videohry,widźeohry,7382,-5.09523
višňových,wišćinjowych,7402,-5.70023
vlajkovou,wołajkowoju,7403,-5.80555
vlasů,wołaso,7411,-5.03841
vlhkého,wołhkejeho,7413,-5.91829
vlků,wjelka,7417,-5.58074
vládci,woładci,7424,-5.92726
vládou,woładu,7429,-5.04826
vlčí,wulki,7432,-5.01255
vnitřního,wnitřeho,7436,-5.19328
vnímaly,wnimali,7437,-5.0682
vnějších,wněšich,7440,-5.41089
vnějšími,wněšimi,7441,-5.72907
vodítkem,wodźitkem,7453,-5.72844
volební,wolewni,7469,-5.206
volebního,wolewniho,7470,-5.0953
vozidlem,wozidłom,7486,-5.12578
vozidlu,wozidlu,7488,-5.21285
vozidlům,wozidłom,7489,-5.19406
vracejí,wraceje,7497,-5.48272
vraždu,wróždu,7500,-5.82162
vrcholem,wrcholem,7502,-5.37691
vrátí,wrati,7511,-5.25696
vstoupili,stupili,7513,-5.6208
vstoupit,stupić,7515,-5.0749
vstupu,stupu,7518,-5.39103
vybudovaných,wybudowanych,7529,-5.21245
vychováváni,wychowawani,7532,-5.38849
vydané,wydźanje,7536,-5.34098
vydaném,wydźanym,7537,-5.6829
vydatné,wydatny,7538,-5.73943
vydírání,wydźěranje,7544,-5.11723
vyhovět,wehowět,7554,-5.7088
vyhradit,wyhradźić,7557,-5.38005
vyhrála,wyhrala,7559,-5.7866
vyhráli,wyhrali,7560,-5.57815
vyhrávali,wyhrawali,7561,-5.74427
vykazuje,wykazuje,7568,-5.69034
vypadal,wypadal,7587,-5.68719
vypadalo,wypadało,7588,-5.30415
vypadat,wypadat,7590,-5.35318
vypínáte,wypinaće,7599,-5.6565
vyrazit,wyrazić,7600,-5.64328
vyrůstat,wyróstat,7605,-5.76436
vyskytlo,wyskitło,7607,-5.88901
vystřelil,wystřelił,7622,-5.64666
vysvětlení,wyswětlenje,7623,-5.03332
vytaženo,witaženo,7628,-5.5761
vytištěný,witišćiny,7629,-5.00305
vytvořeno,witworjeno,7631,-5.30904
vytvořil,witworił,7633,-5.37553
vytvořit,witworit,7636,-5.95382
vytéká,wyćeka,7643,-5.80699
vyvinula,wiwinula,7654,-5.9457
vyvolá,wywoła,7657,-5.40981
vyznání,wiznanje,7663,-5.49459
vyčištěny,wyčišćiny,7668,-5.99572
vyčkejte,wyčkajće,7669,-5.713
vyškolen,wyškolen,7674,-5.86671
vyškrabováním,wyškrabowanim,7675,-5.80431
vyžadované,wyžadowanje,7678,-5.99163
vyžadováno,wyžadowano,7679,-5.45047
vyžaduje,wyžaduje,7680,-5.26202
vzdáleném,zdalenym,7695,-5.48356
vzdělání,wzdźelanje,7697,-5.26099
vzhůru,wzhóru,7701,-5.84127
vzlétli,wzlětli,7703,-5.81284
vzorcích,wzorcich,7708,-5.77629
vzpřímený,wozpřimjeny,7710,-5.29882
vzájemná,wzajemna,7719,-5.01862
válkou,walku,7728,-5.95552
války,walki,7729,-5.19189
vážky,wóžki,7737,-5.40844
vážností,wóžnosći,7738,-5.48272
vážně,wóžne,7740,-5.63975
vézt,wězć,7742,-5.75787
vítězka,witiska,7753,-5.12514
výboru,wyboru,7761,-5.12173
výchozí,wychoza,7773,-5.59826
výcvik,wycwik,7774,-5.8209
výdajů,widajo,7776,-5.59993
výhled,wuhled,7777,-5.93403
výhledy,wuhledy,7778,-5.60274
výhodu,wjehodu,7779,-5.46158
výhře,wyhrje,7781,-5.62405
výkonu,wykonu,7788,-5.31281
výletu,wylatu,7789,-5.82509
výlety,wylaty,7790,-5.19617
výletě,wyleće,7791,-5.82292
výsadu,wysadu,7807,-5.12735
výskytu,wyskitu,7809,-5.90218
výsledek,wysledźek,7810,-5.44079
výuku,wyuku,7820,-5.51753
vývoj,wiwoj,7821,-5.05225
výzkum,wizum,7823,-5.71622
významné,wiznamne,7829,-5.99019
významným,wiznamnym,7830,-5.66334
význačný,wiznačny,7833,-5.86088
výšce,wyšca,7834,-5.29314
včetně,wčetny,7843,-5.13097
vědecký,wědźeski,7853,-5.69465
vědeckých,wědźeskich,7854,-5.80385
věnujte,wjenujće,7867,-5.65447
většinou,wětšinu,7872,-5.81475
většině,wětšinje,7875,-5.31321
větší,wětši,7876,-5.20606
vězněny,wěznjeny,7880,-5.28236
vůbec,wobac,7899,-5.39855
webové,wjebowy,7906,-5.32684
white,whiće,7908,-5.92808
zabití,zabići,7916,-5.12143
zabránění,zabranjenje,7918,-5.84154
zabývala,zabiwala,7923,-5.85745
zabývat,zabiwat,7924,-5.80108
zachytí,zachyći,7929,-5.37305
zadržení,zadrženje,7935,-5.19279
zahraniční,zahranični,7940,-5.16559
zahraničí,zahraniči,7942,-5.41045
zahrnuje,zahrnuje,7945,-5.03203
zahrnují,zahrnja,7946,-5.77259
zahájen,zahajen,7951,-5.11975
zahájila,zahajila,7954,-5.06811
zajímaví,zajimawi,7962,-5.4887
zajímavých,zajimawych,7963,-5.02286
zakoupení,zakupenje,7968,-5.30408
zakrvácenými,zakrwacenymi,7970,-5.42378
zalesněným,zalesněnym,7978,-5.43669
zalidněné,zalidnjene,7979,-5.72296
zamířit,zamirit,7993,-5.71566
zamýšlený,zamyšleny,7994,-5.99521
zaměřené,zaměrjene,7996,-5.00791
zaměření,zaměrjenje,7998,-5.18274
zaměřili,zaměrili,7999,-5.27477
zanechaly,zanjachały,8001,-5.44878
zanechává,zanjachawa,8002,-5.15506
zapotřebí,zapotrjebi,8010,-5.17868
započtena,zapošćena,8011,-5.18675
zaseknou,zasokno,8022,-5.81924
zatáčky,zatački,8042,-5.77268
zatčen,zatčon,8045,-5.87145
zaváděním,zawadźěnim,8051,-5.33776
zaznamenané,zaznamjenjanje,8058,-5.92974
zaznamenaných,zaznamjenjanych,8059,-5.08229
zazpíval,zazpiwal,8061,-5.8618
zaútočil,zawutočił,8062,-5.99422
zaútočit,zawutočić,8063,-5.77818
začaly,začały,8068,-5.44573
zažalovat,zažalowat,8084,-5.15289
zažít,zažić,8086,-5.31509
zboží,zboži,8089,-5.14719
zbožím,zbožim,8090,-5.656
zbylých,zbilich,8093,-5.97934
zdejších,zdźešich,8108,-5.48252
zdravotní,zdrawotnje,8115,-5.37014
zdravotníci,zdrawotnici,8116,-5.271
zdrojů,zdrojo,8121,-5.48811
zemědělstvím,zemjedźelstwim,8139,-5.27907
zformuje,zforjemuje,8153,-5.9111
zhoubnosti,zhubnosći,8155,-5.64128
zhroucené,zhrucene,8156,-5.40319
zhrozenou,zhrozeno,8157,-5.19759
zikkuraty,zikkuraty,8159,-5.80818
zjevně,zjewne,8163,-5.22574
zjištění,zjišćina,8168,-5.05178
zkažení,zkaženje,8171,-5.02504
zkoumali,zumali,8175,-5.16738
zkoumat,zumać,8177,-5.60661
zkresluje,zkresłuje,8180,-5.74438
zkusit,zkusić,8181,-5.61011
zmateně,zemaćenje,8192,-5.16221
znamenaly,znamjenjały,8209,-5.2528
značením,značenim,8211,-5.5447
značnou,značnu,8214,-5.64214
značné,značne,8215,-5.18742
značně,značnje,8218,-5.47417
znehodnoceny,znjehodnoceny,8219,-5.2011
zpracování,zpracowanje,8257,-5.00899
zpravodajský,zprawodźaski,8259,-5.52183
zpátky,zpatki,8263,-5.57412
zpětný,zpětny,8267,-5.431
zpěv,zpiw,8268,-5.80601
způsob,zpósob,8272,-5.81622
způsobit,zpósobić,8281,-5.69519
způsobovat,zpósobowat,8282,-5.86436
způsobuje,zpósobuje,8283,-5.17526
zrakového,zrakoweho,8288,-5.21019
zranění,zranjenje,8294,-5.35222
zrušit,zrušić,8298,-5.31799
zrychlení,zrychlenje,8299,-5.48104
ztratila,ztratila,8301,-5.28416
ztratí,ztraći,8302,-5.54054
ztrátu,ztratu,8304,-5.59794
zvedají,zwjedaja,8311,-5.01851
zvládnete,zwladnjeće,8316,-5.7521
zvonek,zwonjek,8325,-5.44512
